id1,id2,id3,R2_N3_cv,R2_N3_fit
9,13,18,-1.282,0.3
9,13,19,-1.222,0.406
9,13,20,-0.771,0.585
9,13,21,-1.519,0.492
9,13,22,-1.724,0.495
9,13,23,-0.494,0.483
9,13,24,-0.784,0.509
9,13,25,-0.981,0.573
9,13,26,-0.341,0.551
9,13,27,-3.429,0.377
9,13,28,-0.75,0.535
9,13,29,-1.469,0.404
9,13,30,-0.737,0.499
9,13,31,-0.879,0.483
9,14,15,-1.071,0.477
9,14,16,-2.292,0.383
9,14,17,-1.495,0.516
9,14,18,-2.224,0.261
9,14,19,-1.872,0.376
9,14,20,-2.023,0.488
9,14,21,-2.307,0.423
9,14,22,-2.821,0.437
9,14,23,-1.214,0.417
9,14,24,-1.132,0.487
9,14,25,-1.626,0.475
9,14,26,-0.576,0.572
9,14,27,-5.192,0.314
9,14,28,-1.523,0.459
9,14,29,-2.784,0.32
9,14,30,-1.685,0.423
9,14,31,-1.915,0.412
9,15,16,-0.687,0.551
9,15,17,-0.793,0.523
9,15,18,-0.648,0.487
9,15,19,-0.041,0.761
9,15,20,-0.59,0.637
9,15,21,-0.552,0.502
9,15,22,-1.138,0.51
9,15,23,-0.188,0.517
9,15,24,-0.287,0.632
9,15,25,-0.557,0.593
9,15,26,0.039,0.605
9,15,27,-2.836,0.477
9,15,28,-0.786,0.54
9,15,29,-0.846,0.475
9,15,30,-0.392,0.49
9,15,31,-0.458,0.493
9,16,17,-0.769,0.528
9,16,18,-1.492,0.453
9,16,19,-1.239,0.479
9,16,20,-1.001,0.524
9,16,21,-1.425,0.55
9,16,22,-1.929,0.579
9,16,23,-0.509,0.529
9,16,24,-0.593,0.712
9,16,25,-1.326,0.526
9,16,26,-0.005,0.696
9,16,27,-4.084,0.482
9,16,28,-1.387,0.464
9,16,29,-1.753,0.465
9,16,30,-0.946,0.517
9,16,31,-1.139,0.519
9,17,18,-0.688,0.54
9,17,19,-0.409,0.733
9,17,20,-0.925,0.594
9,17,21,-0.521,0.532
9,17,22,-1.124,0.543
9,17,23,-0.438,0.514
9,17,24,-0.355,0.725
9,17,25,-0.481,0.589
9,17,26,0.026,0.677
9,17,27,-3.935,0.54
9,17,28,-1.199,0.554
9,17,29,-1.245,0.546
9,17,30,-0.631,0.517
9,17,31,-0.72,0.519
9,18,19,-1.179,0.54
9,18,20,-0.914,0.676
9,18,21,-1.767,0.424
9,18,22,-2.128,0.434
9,18,23,-0.879,0.511
9,18,24,-0.494,0.601
9,18,25,-1.196,0.69
9,18,26,-0.229,0.551
9,18,27,-4.89,0.361
9,18,28,-1.135,0.486
9,18,29,-1.931,0.327
9,18,30,-1.22,0.417
9,18,31,-1.35,0.408
9,19,20,-1.362,0.534
9,19,21,-1.163,0.663
9,19,22,-1.322,0.676
9,19,23,-0.565,0.564
9,19,24,-1.002,0.507
9,19,25,-1.303,0.495
9,19,26,0.221,0.75
9,19,27,-3.827,0.451
9,19,28,-1.033,0.546
9,19,29,-1.787,0.529
9,19,30,-0.724,0.682
9,19,31,-0.933,0.663
9,20,21,-1.111,0.676
9,20,22,-1.634,0.669
9,20,23,-0.977,0.547
9,20,24,-0.669,0.595
9,20,25,-1.445,0.535
9,20,26,-0.039,0.744
9,20,27,-2.814,0.556
9,20,28,-1.048,0.568
9,20,29,-1.631,0.704
9,20,30,-0.898,0.624
9,20,31,-0.925,0.628
9,21,22,-2.446,0.434
9,21,23,-0.826,0.495
9,21,24,-0.777,0.61
9,21,25,-1.165,0.594
9,21,26,-0.323,0.583
9,21,27,-4.83,0.46
9,21,28,-1.045,0.552
9,21,29,-1.82,0.435
9,21,30,-1.224,0.426
9,21,31,-1.395,0.422
9,22,23,-1.454,0.501
9,22,24,-0.877,0.586
9,22,25,-1.569,0.6
9,22,26,-0.191,0.576
9,22,27,-4.909,0.457
9,22,28,-1.579,0.567
9,22,29,-3.845,0.45
9,22,30,-1.966,0.435
9,22,31,-1.874,0.435
9,23,24,-0.5,0.587
9,23,25,-0.969,0.504
9,23,26,0.164,0.639
9,23,27,-3.32,0.422
9,23,28,-0.528,0.558
9,23,29,-1.122,0.503
9,23,30,-0.555,0.472
9,23,31,-0.733,0.47
9,24,25,-0.814,0.57
9,24,26,0.047,0.633
9,24,27,-0.961,0.501
9,24,28,-0.435,0.693
9,24,29,-1.398,0.574
9,24,30,-0.566,0.62
9,24,31,-0.632,0.607
9,25,26,-0.26,0.675
9,25,27,-2.879,0.473
9,25,28,-1.053,0.538
9,25,29,-1.827,0.606
9,25,30,-1.084,0.548
9,25,31,-1.308,0.549
9,26,27,-0.229,0.577
9,26,28,0.131,0.745
9,26,29,-0.286,0.604
9,26,30,-0.05,0.582
9,26,31,-0.02,0.579
9,27,28,-1.836,0.462
9,27,29,-7.927,0.328
9,27,30,-4.387,0.432
9,27,31,-4.503,0.426
9,28,29,-1.415,0.508
9,28,30,-0.871,0.51
9,28,31,-1.052,0.513
9,29,30,-1.249,0.445
9,29,31,-1.442,0.439
9,30,31,-1.019,0.421
10,11,12,-2.1,0.324
10,11,13,-1.935,0.34
10,11,14,-2.522,0.409
10,11,15,-0.509,0.576
10,11,16,-1.674,0.38
10,11,17,-0.668,0.609
10,11,18,-1.765,0.4
10,11,19,-1.396,0.429
10,11,20,-1.186,0.636
10,11,21,-1.603,0.527
10,11,22,-2.181,0.524
10,11,23,-0.615,0.532
10,11,24,-0.825,0.568
10,11,25,-1.242,0.511
10,11,26,-0.88,0.541
10,11,27,-5.339,0.347
10,11,28,-1.096,0.511
10,11,29,-1.981,0.407
10,11,30,-1.08,0.502
10,11,31,-1.208,0.494
10,12,13,-2.51,0.272
10,12,14,-3.108,0.275
10,12,15,-0.592,0.562
10,12,16,-1.607,0.423
10,12,17,-0.64,0.618
10,12,18,-2.279,0.328
10,12,19,-1.512,0.428
10,12,20,-1.275,0.623
10,12,21,-2.301,0.517
10,12,22,-2.379,0.503
10,12,23,-0.852,0.508
10,12,24,-1.041,0.527
10,12,25,-1.247,0.581
10,12,26,-1.097,0.53
10,12,27,-4.446,0.383
10,12,28,-1.05,0.547
10,12,29,-2.055,0.419
10,12,30,-1.297,0.515
10,12,31,-1.828,0.501
10,13,14,-2.522,0.252
10,13,15,-0.301,0.545
10,13,16,-1.351,0.425
10,13,17,-0.362,0.606
10,13,18,-1.983,0.304
10,13,19,-1.563,0.416
10,13,20,-1.251,0.587
10,13,21,-1.805,0.492
10,13,22,-2.073,0.489
10,13,23,-0.709,0.492
10,13,24,-0.989,0.508
10,13,25,-1.085,0.569
10,13,26,-0.756,0.535
10,13,27,-4.152,0.391
10,13,28,-0.917,0.548
10,13,29,-1.754,0.405
10,13,30,-1.031,0.503
10,13,31,-1.16,0.487
10,14,15,-1.364,0.473
10,14,16,-2.908,0.375
10,14,17,-1.898,0.509
10,14,18,-2.814,0.255
10,14,19,-2.076,0.38
10,14,20,-2.487,0.459
10,14,21,-2.715,0.399
10,14,22,-3.411,0.403
10,14,23,-1.521,0.442
10,14,24,-1.365,0.47
10,14,25,-1.63,0.492
10,14,26,-1.071,0.565
10,14,27,-6.229,0.345
10,14,28,-1.797,0.478
10,14,29,-3.141,0.314
10,14,30,-2.204,0.41
10,14,31,-2.305,0.397
10,15,16,-0.913,0.532
10,15,17,-0.691,0.497
10,15,18,-0.746,0.476
10,15,19,-0.023,0.76
10,15,20,-0.756,0.619
10,15,21,-0.548,0.475
10,15,22,-1.228,0.477
10,15,23,-0.143,0.522
10,15,24,-0.211,0.625
10,15,25,-0.335,0.595
10,15,26,-0.101,0.584
10,15,27,-3.17,0.465
10,15,28,-0.761,0.536
10,15,29,-0.752,0.454
10,15,30,-0.415,0.465
10,15,31,-0.464,0.468
10,16,17,-1.061,0.497
10,16,18,-1.747,0.444
10,16,19,-1.323,0.474
10,16,20,-1.133,0.493
10,16,21,-1.763,0.514
10,16,22,-2.28,0.535
10,16,23,-0.802,0.535
10,16,24,-0.72,0.718
10,16,25,-1.318,0.526
10,16,26,-0.211,0.686
10,16,27,-4.687,0.477
10,16,28,-1.602,0.461
10,16,29,-1.896,0.438
10,16,30,-1.234,0.482
10,16,31,-1.439,0.483
10,17,18,-0.757,0.524
10,17,19,-0.307,0.74
10,17,20,-0.999,0.564
10,17,21,-0.572,0.498
10,17,22,-1.129,0.502
10,17,23,-0.425,0.51
10,17,24,-0.309,0.71
10,17,25,-0.319,0.591
10,17,26,-0.054,0.645
10,17,27,-4.097,0.533
10,17,28,-1.133,0.546
10,17,29,-1.128,0.516
10,17,30,-0.615,0.486
10,17,31,-0.734,0.488
10,18,19,-1.121,0.537
10,18,20,-1.118,0.677
10,18,21,-1.8,0.376
10,18,22,-2.345,0.38
10,18,23,-0.934,0.515
10,18,24,-0.535,0.609
10,18,25,-1.159,0.675
10,18,26,-0.481,0.528
10,18,27,-5.196,0.366
10,18,28,-1.186,0.491
10,18,29,-1.982,0.307
10,18,30,-1.302,0.385
10,18,31,-1.481,0.375
10,19,20,-1.419,0.523
10,19,21,-1.139,0.66
10,19,22,-1.277,0.668
10,19,23,-0.56,0.577
10,19,24,-0.955,0.5
10,19,25,-1.193,0.506
10,19,26,0.045,0.752
10,19,27,-4.04,0.466
10,19,28,-0.91,0.559
10,19,29,-1.778,0.527
10,19,30,-0.736,0.683
10,19,31,-0.943,0.664
10,20,21,-1.294,0.643
10,20,22,-1.831,0.626
10,20,23,-1.076,0.55
10,20,24,-0.919,0.577
10,20,25,-1.743,0.53
10,20,26,-0.398,0.725
10,20,27,-3.062,0.548
10,20,28,-1.094,0.559
10,20,29,-1.924,0.688
10,20,30,-1.055,0.591
10,20,31,-1.058,0.594
10,21,22,-2.669,0.378
10,21,23,-0.849,0.5
10,21,24,-0.688,0.593
10,21,25,-0.899,0.592
10,21,26,-0.482,0.549
10,21,27,-5.245,0.44
10,21,28,-1.056,0.542
10,21,29,-1.729,0.393
10,21,30,-1.31,0.382
10,21,31,-1.476,0.377
10,22,23,-1.442,0.5
10,22,24,-0.877,0.562
10,22,25,-1.332,0.593
10,22,26,-0.418,0.539
10,22,27,-5.51,0.423
10,22,28,-1.575,0.55
10,22,29,-3.953,0.396
10,22,30,-2.083,0.381
10,22,31,-1.913,0.375
10,23,24,-0.432,0.588
10,23,25,-0.732,0.522
10,23,26,0.059,0.636
10,23,27,-3.289,0.446
10,23,28,-0.54,0.582
10,23,29,-1.032,0.512
10,23,30,-0.568,0.48
10,23,31,-0.733,0.479
10,24,25,-0.624,0.568
10,24,26,-0.109,0.622
10,24,27,-1.207,0.491
10,24,28,-0.353,0.692
10,24,29,-1.303,0.568
10,24,30,-0.532,0.603
10,24,31,-0.563,0.589
10,25,26,-0.094,0.669
10,25,27,-2.744,0.487
10,25,28,-0.793,0.552
10,25,29,-1.575,0.607
10,25,30,-0.843,0.549
10,25,31,-1.025,0.55
10,26,27,-0.816,0.559
10,26,28,0.085,0.737
10,26,29,-0.405,0.585
10,26,30,-0.225,0.548
10,26,31,-0.193,0.545
10,27,28,-2.145,0.474
10,27,29,-8.565,0.311
10,27,30,-4.775,0.412
10,27,31,-4.905,0.406
10,28,29,-1.263,0.504
10,28,30,-0.857,0.503
10,28,31,-1.018,0.507
10,29,30,-1.174,0.407
10,29,31,-1.428,0.399
10,30,31,-0.993,0.384
11,12,13,-1.469,0.349
11,12,14,-1.95,0.409
11,12,15,-0.518,0.598
11,12,16,-1.36,0.423
11,12,17,-0.521,0.643
11,12,18,-1.637,0.399
11,12,19,-1.174,0.441
11,12,20,-0.931,0.669
11,12,21,-2.044,0.558
11,12,22,-2.037,0.549
11,12,23,-0.887,0.543
11,12,24,-0.754,0.565
11,12,25,-1.147,0.578
11,12,26,-0.873,0.543
11,12,27,-3.654,0.387
11,12,28,-1.114,0.545
11,12,29,-1.689,0.449
11,12,30,-1.01,0.54
11,12,31,-1.541,0.529
11,13,14,-1.78,0.424
11,13,15,-0.498,0.607
11,13,16,-1.369,0.438
11,13,17,-0.436,0.662
11,13,18,-1.563,0.404
11,13,19,-1.324,0.446
11,13,20,-1.051,0.675
11,13,21,-1.709,0.568
11,13,22,-1.77,0.565
11,13,23,-0.927,0.55
11,13,24,-0.884,0.567
11,13,25,-1.216,0.576
11,13,26,-0.818,0.55
11,13,27,-3.227,0.414
11,13,28,-1.071,0.563
11,13,29,-1.801,0.465
11,13,30,-1.162,0.559
11,13,31,-1.038,0.546
11,14,15,-0.821,0.639
11,14,16,-2.052,0.469
11,14,17,-1.082,0.69
11,14,18,-1.779,0.445
11,14,19,-1.446,0.459
11,14,20,-1.506,0.667
11,14,21,-1.976,0.598
11,14,22,-2.008,0.605
11,14,23,-1.159,0.569
11,14,24,-0.833,0.574
11,14,25,-1.509,0.563
11,14,26,-0.892,0.61
11,14,27,-3.568,0.483
11,14,28,-1.428,0.575
11,14,29,-2.291,0.517
11,14,30,-1.568,0.596
11,14,31,-1.489,0.584
11,15,16,-0.594,0.595
11,15,17,-0.07,0.621
11,15,18,-0.652,0.594
11,15,19,-0.1,0.774
11,15,20,-0.159,0.756
11,15,21,-0.461,0.605
11,15,22,-0.897,0.607
11,15,23,0.078,0.621
11,15,24,-0.247,0.698
11,15,25,-0.459,0.646
11,15,26,-0.329,0.626
11,15,27,-3.002,0.575
11,15,28,-0.509,0.611
11,15,29,-0.607,0.579
11,15,30,-0.447,0.587
11,15,31,-0.322,0.59
11,16,17,-0.287,0.61
11,16,18,-1.6,0.483
11,16,19,-1.289,0.483
11,16,20,-0.897,0.635
11,16,21,-1.665,0.572
11,16,22,-3.356,0.586
11,16,23,-0.785,0.571
11,16,24,-0.779,0.713
11,16,25,-1.728,0.536
11,16,26,-0.462,0.69
11,16,27,-3.41,0.47
11,16,28,-1.283,0.503
11,16,29,-1.777,0.482
11,16,30,-0.971,0.533
11,16,31,-1.203,0.532
11,17,18,-0.263,0.645
11,17,19,-0.179,0.761
11,17,20,-0.173,0.713
11,17,21,-0.214,0.625
11,17,22,-1.106,0.629
11,17,23,-0.064,0.616
11,17,24,-0.275,0.786
11,17,25,-0.336,0.646
11,17,26,0.092,0.683
11,17,27,-3.475,0.613
11,17,28,-0.258,0.622
11,17,29,-0.729,0.635
11,17,30,-0.045,0.606
11,17,31,-0.06,0.608
11,18,19,-1.053,0.561
11,18,20,-0.746,0.787
11,18,21,-1.531,0.527
11,18,22,-1.971,0.527
11,18,23,-0.712,0.597
11,18,24,-0.6,0.649
11,18,25,-1.44,0.684
11,18,26,-0.495,0.555
11,18,27,-5.289,0.444
11,18,28,-1.261,0.551
11,18,29,-1.743,0.444
11,18,30,-1.096,0.512
11,18,31,-1.106,0.504
11,19,20,-1.007,0.638
11,19,21,-1.434,0.693
11,19,22,-1.319,0.698
11,19,23,-0.704,0.608
11,19,24,-0.787,0.565
11,19,25,-1.272,0.527
11,19,26,-0.042,0.757
11,19,27,-2.372,0.476
11,19,28,-1.266,0.57
11,19,29,-1.842,0.56
11,19,30,-0.97,0.699
11,19,31,-1.025,0.681
11,20,21,-0.93,0.798
11,20,22,-0.914,0.782
11,20,23,-0.551,0.679
11,20,24,-0.529,0.695
11,20,25,-1.253,0.637
11,20,26,-0.252,0.765
11,20,27,-2.045,0.659
11,20,28,-0.968,0.664
11,20,29,-1.428,0.812
11,20,30,-0.672,0.736
11,20,31,-0.458,0.74
11,21,22,-2.529,0.529
11,21,23,-1.04,0.605
11,21,24,-0.816,0.68
11,21,25,-1.232,0.641
11,21,26,-0.712,0.593
11,21,27,-4.895,0.54
11,21,28,-1.746,0.612
11,21,29,-1.595,0.538
11,21,30,-1.337,0.527
11,21,31,-1.394,0.529
11,22,23,-1.46,0.604
11,22,24,-0.479,0.654
11,22,25,-1.49,0.641
11,22,26,-0.451,0.582
11,22,27,-5.043,0.53
11,22,28,-1.601,0.617
11,22,29,-4.204,0.539
11,22,30,-2.071,0.524
11,22,31,-1.838,0.528
11,23,24,-0.367,0.654
11,23,25,-0.881,0.569
11,23,26,0.014,0.656
11,23,27,-3.198,0.532
11,23,28,-0.985,0.624
11,23,29,-1.112,0.598
11,23,30,-0.675,0.575
11,23,31,-0.671,0.575
11,24,25,-0.631,0.612
11,24,26,-0.214,0.644
11,24,27,-0.516,0.564
11,24,28,-0.345,0.722
11,24,29,-1.303,0.633
11,24,30,-0.551,0.679
11,24,31,-0.464,0.668
11,25,26,-0.305,0.671
11,25,27,-2.041,0.511
11,25,28,-1.506,0.571
11,25,29,-1.854,0.634
11,25,30,-0.986,0.591
11,25,31,-1.021,0.592
11,26,27,-0.898,0.568
11,26,28,0.154,0.737
11,26,29,-0.567,0.605
11,26,30,-0.415,0.583
11,26,31,-0.252,0.58
11,27,28,-1.174,0.507
11,27,29,-8.594,0.415
11,27,30,-4.652,0.504
11,27,31,-4.485,0.497
11,28,29,-1.266,0.56
11,28,30,-2.257,0.564
11,28,31,-0.803,0.566
11,29,30,-1.165,0.53
11,29,31,-1.209,0.524
11,30,31,-0.895,0.507
12,13,14,-2.024,0.279
12,13,15,-0.756,0.561
12,13,16,-1.665,0.423
12,13,17,-0.623,0.601
12,13,18,-1.929,0.325
12,13,19,-1.4,0.416
12,13,20,-1.337,0.624
12,13,21,-2.246,0.51
12,13,22,-2.258,0.495
12,13,23,-1.031,0.5
12,13,24,-1.057,0.532
12,13,25,-1.502,0.579
12,13,26,-0.649,0.535
12,13,27,-4.056,0.379
12,13,28,-0.988,0.538
12,13,29,-1.994,0.419
12,13,30,-1.542,0.505
12,13,31,-1.499,0.488
12,14,15,-0.857,0.564
12,14,16,-2.027,0.432
12,14,17,-1.469,0.602
12,14,18,-1.991,0.322
12,14,19,-1.424,0.416
12,14,20,-1.822,0.63
12,14,21,-2.438,0.511
12,14,22,-2.812,0.498
12,14,23,-1.277,0.5
12,14,24,-0.991,0.53
12,14,25,-1.463,0.579
12,14,26,-1.03,0.566
12,14,27,-3.869,0.399
12,14,28,-1.237,0.535
12,14,29,-2.347,0.429
12,14,30,-1.945,0.509
12,14,31,-1.955,0.491
12,15,16,-0.558,0.621
12,15,17,-0.301,0.615
12,15,18,-0.647,0.567
12,15,19,0.014,0.781
12,15,20,-0.308,0.758
12,15,21,-0.864,0.596
12,15,22,-0.973,0.592
12,15,23,0.028,0.604
12,15,24,-0.255,0.682
12,15,25,-0.426,0.694
12,15,26,-0.477,0.616
12,15,27,-2.226,0.575
12,15,28,-0.377,0.627
12,15,29,-0.492,0.578
12,15,30,-0.344,0.584
12,15,31,-0.581,0.585
12,16,17,-0.372,0.606
12,16,18,-1.311,0.489
12,16,19,-0.942,0.511
12,16,20,-0.76,0.635
12,16,21,-1.898,0.614
12,16,22,-2.224,0.622
12,16,23,-0.65,0.588
12,16,24,-0.443,0.726
12,16,25,-1.348,0.615
12,16,26,-0.514,0.687
12,16,27,-3.673,0.55
12,16,28,-1.181,0.537
12,16,29,-1.599,0.548
12,16,30,-0.765,0.583
12,16,31,-1.368,0.579
12,17,18,-0.427,0.617
12,17,19,-0.12,0.775
12,17,20,-0.364,0.714
12,17,21,-0.656,0.621
12,17,22,-0.819,0.62
12,17,23,-0.212,0.605
12,17,24,-0.136,0.775
12,17,25,-0.367,0.701
12,17,26,-0.06,0.678
12,17,27,-3.256,0.641
12,17,28,-0.493,0.64
12,17,29,-0.795,0.657
12,17,30,-0.196,0.605
12,17,31,-0.56,0.606
12,18,19,-0.999,0.542
12,18,20,-0.853,0.744
12,18,21,-2.055,0.521
12,18,22,-2.436,0.495
12,18,23,-0.764,0.552
12,18,24,-0.654,0.611
12,18,25,-1.514,0.704
12,18,26,-0.787,0.537
12,18,27,-5.519,0.432
12,18,28,-1.092,0.551
12,18,29,-1.764,0.426
12,18,30,-1.175,0.503
12,18,31,-1.855,0.487
12,19,20,-1.046,0.632
12,19,21,-1.636,0.701
12,19,22,-1.352,0.7
12,19,23,-0.777,0.599
12,19,24,-0.606,0.541
12,19,25,-1.155,0.583
12,19,26,-0.141,0.757
12,19,27,-2.204,0.503
12,19,28,-1.173,0.595
12,19,29,-1.804,0.583
12,19,30,-0.857,0.719
12,19,31,-1.072,0.697
12,20,21,-1.445,0.805
12,20,22,-1.101,0.778
12,20,23,-0.659,0.664
12,20,24,-0.632,0.676
12,20,25,-1.273,0.667
12,20,26,-0.329,0.76
12,20,27,-1.653,0.696
12,20,28,-0.851,0.683
12,20,29,-1.433,0.863
12,20,30,-0.696,0.753
12,20,31,-0.829,0.752
12,21,22,-2.938,0.51
12,21,23,-1.513,0.585
12,21,24,-1.338,0.661
12,21,25,-1.522,0.704
12,21,26,-1.266,0.58
12,21,27,-4.999,0.562
12,21,28,-2.184,0.638
12,21,29,-1.869,0.54
12,21,30,-1.698,0.515
12,21,31,-2.034,0.51
12,22,23,-1.49,0.577
12,22,24,-0.684,0.628
12,22,25,-1.431,0.696
12,22,26,-0.638,0.565
12,22,27,-4.877,0.534
12,22,28,-1.572,0.636
12,22,29,-4.148,0.534
12,22,30,-2.177,0.506
12,22,31,-5.051,0.496
12,23,24,-0.256,0.628
12,23,25,-0.768,0.603
12,23,26,-0.259,0.644
12,23,27,-2.862,0.511
12,23,28,-0.84,0.634
12,23,29,-1.028,0.599
12,23,30,-0.647,0.564
12,23,31,-0.968,0.558
12,24,25,-0.605,0.636
12,24,26,-0.744,0.631
12,24,27,-0.597,0.55
12,24,28,-0.183,0.73
12,24,29,-1.17,0.63
12,24,30,-0.442,0.671
12,24,31,-1.017,0.654
12,25,26,-0.451,0.691
12,25,27,-1.236,0.589
12,25,28,-1.331,0.638
12,25,29,-1.554,0.724
12,25,30,-0.907,0.661
12,25,31,-1.207,0.658
12,26,27,-1.079,0.572
12,26,28,-0.031,0.743
12,26,29,-0.532,0.607
12,26,30,-0.534,0.577
12,26,31,-0.678,0.571
12,27,28,-0.327,0.551
12,27,29,-7.264,0.452
12,27,30,-3.81,0.532
12,27,31,-4.408,0.519
12,28,29,-0.994,0.609
12,28,30,-1.173,0.596
12,28,31,-0.924,0.595
12,29,30,-1.075,0.556
12,29,31,-1.486,0.543
12,30,31,-1.357,0.537
13,14,15,-0.352,0.547
13,14,16,-1.58,0.421
13,14,17,-1.01,0.596
13,14,18,-1.407,0.3
13,14,19,-1.292,0.415
13,14,20,-1.574,0.642
13,14,21,-1.677,0.494
13,14,22,-2.895,0.485
13,14,23,-0.911,0.492
13,14,24,-0.681,0.525
13,14,25,-1.183,0.574
13,14,26,-0.619,0.566
13,14,27,-3.419,0.382
13,14,28,-0.949,0.539
13,14,29,-1.803,0.404
13,14,30,-1.184,0.496
13,14,31,-1.139,0.477
13,15,16,-0.387,0.618
13,15,17,0.038,0.601
13,15,18,-0.262,0.549
13,15,19,-0.008,0.775
13,15,20,-0.128,0.73
13,15,21,-0.283,0.576
13,15,22,-0.635,0.577
13,15,23,0.251,0.588
13,15,24,-0.037,0.666
13,15,25,-0.191,0.683
13,15,26,-0.092,0.617
13,15,27,-1.781,0.569
13,15,28,-0.203,0.622
13,15,29,-0.164,0.562
13,15,30,0,0.57
13,15,31,-0.036,0.569
13,16,17,-0.341,0.6
13,16,18,-1.115,0.485
13,16,19,-0.976,0.511
13,16,20,-0.749,0.611
13,16,21,-1.462,0.61
13,16,22,-1.652,0.629
13,16,23,-0.568,0.585
13,16,24,-0.617,0.725
13,16,25,-1.225,0.614
13,16,26,-0.316,0.694
13,16,27,-3.704,0.582
13,16,28,-0.994,0.543
13,16,29,-1.322,0.555
13,16,30,-0.638,0.588
13,16,31,-0.844,0.583
13,17,18,-0.146,0.601
13,17,19,-0.156,0.771
13,17,20,-0.19,0.689
13,17,21,-0.173,0.605
13,17,22,-0.218,0.609
13,17,23,0.037,0.592
13,17,24,-0.019,0.761
13,17,25,-0.119,0.692
13,17,26,0.199,0.684
13,17,27,-2.994,0.651
13,17,28,-0.356,0.639
13,17,29,-0.515,0.649
13,17,30,0.059,0.594
13,17,31,-0.011,0.594
13,18,19,-1.178,0.537
13,18,20,-0.785,0.714
13,18,21,-1.398,0.497
13,18,22,-2.104,0.482
13,18,23,-0.575,0.536
13,18,24,-0.541,0.602
13,18,25,-1.435,0.693
13,18,26,-0.407,0.54
13,18,27,-5.053,0.432
13,18,28,-0.942,0.549
13,18,29,-1.436,0.409
13,18,30,-0.873,0.492
13,18,31,-0.895,0.473
13,19,20,-1.215,0.603
13,19,21,-1.493,0.69
13,19,22,-1.263,0.695
13,19,23,-0.813,0.589
13,19,24,-0.936,0.526
13,19,25,-1.219,0.572
13,19,26,-0.165,0.752
13,19,27,-2.394,0.509
13,19,28,-1.174,0.596
13,19,29,-1.729,0.577
13,19,30,-0.952,0.716
13,19,31,-0.91,0.692
13,20,21,-1.091,0.77
13,20,22,-0.866,0.752
13,20,23,-0.577,0.635
13,20,24,-0.609,0.647
13,20,25,-1.188,0.642
13,20,26,-0.151,0.758
13,20,27,-1.516,0.689
13,20,28,-0.672,0.667
13,20,29,-1.281,0.838
13,20,30,-0.532,0.728
13,20,31,-0.483,0.725
13,21,22,-2.255,0.486
13,21,23,-0.891,0.565
13,21,24,-0.76,0.64
13,21,25,-1.068,0.689
13,21,26,-0.644,0.581
13,21,27,-4.146,0.56
13,21,28,-1.703,0.633
13,21,29,-1.298,0.52
13,21,30,-1.035,0.496
13,21,31,-1.148,0.486
13,22,23,-1.184,0.563
13,22,24,-0.485,0.612
13,22,25,-0.951,0.689
13,22,26,-0.274,0.57
13,22,27,-4.148,0.54
13,22,28,-1.028,0.639
13,22,29,-4.024,0.524
13,22,30,-1.465,0.494
13,22,31,-1.276,0.482
13,23,24,-0.291,0.613
13,23,25,-0.702,0.591
13,23,26,0.034,0.646
13,23,27,-2.501,0.503
13,23,28,-0.701,0.632
13,23,29,-0.84,0.586
13,23,30,-0.386,0.55
13,23,31,-0.478,0.543
13,24,25,-0.556,0.622
13,24,26,-0.24,0.63
13,24,27,-0.408,0.541
13,24,28,-0.331,0.725
13,24,29,-1.131,0.615
13,24,30,-0.364,0.656
13,24,31,-0.361,0.639
13,25,26,-0.234,0.695
13,25,27,-1.198,0.588
13,25,28,-1.108,0.637
13,25,29,-1.4,0.72
13,25,30,-0.834,0.653
13,25,31,-0.828,0.65
13,26,27,-0.454,0.585
13,26,28,0.085,0.753
13,26,29,-0.279,0.614
13,26,30,-0.196,0.583
13,26,31,-0.11,0.576
13,27,28,-0.323,0.565
13,27,29,-6.749,0.457
13,27,30,-3.289,0.538
13,27,31,-3.421,0.525
13,28,29,-0.729,0.614
13,28,30,-0.778,0.598
13,28,31,-0.581,0.596
13,29,30,-0.664,0.547
13,29,31,-0.82,0.533
13,30,31,-0.666,0.534
14,15,16,-1.111,0.563
14,15,17,-1.065,0.484
14,15,18,-0.795,0.484
14,15,19,-0.233,0.76
14,15,20,-0.926,0.614
14,15,21,-0.762,0.479
14,15,22,-1.494,0.485
14,15,23,-0.303,0.516
14,15,24,-0.244,0.626
14,15,25,-0.47,0.605
14,15,26,-0.21,0.622
14,15,27,-3.053,0.497
14,15,28,-0.749,0.536
14,15,29,-0.907,0.476
14,15,30,-0.531,0.471
14,15,31,-0.629,0.473
14,16,17,-1.495,0.488
14,16,18,-1.985,0.461
14,16,19,-1.562,0.472
14,16,20,-1.709,0.486
14,16,21,-2.036,0.538
14,16,22,-2.762,0.568
14,16,23,-1.254,0.54
14,16,24,-0.975,0.713
14,16,25,-1.622,0.545
14,16,26,-0.588,0.737
14,16,27,-5.461,0.584
14,16,28,-1.801,0.456
14,16,29,-2.251,0.506
14,16,30,-1.581,0.511
14,16,31,-1.88,0.509
14,17,18,-1.267,0.506
14,17,19,-0.958,0.716
14,17,20,-1.555,0.525
14,17,21,-1.106,0.463
14,17,22,-1.403,0.472
14,17,23,-1.023,0.472
14,17,24,-0.588,0.703
14,17,25,-0.898,0.577
14,17,26,-0.374,0.678
14,17,27,-4.632,0.545
14,17,28,-1.536,0.514
