id1,id2,id3,id4,R2_N4_cv,R2_N4_fit
7,13,14,23,-1.381,0.543
7,13,14,24,-1.119,0.736
7,13,14,25,-1.383,0.621
7,13,14,26,-1.367,0.642
7,13,14,27,-3.706,0.63
7,13,14,28,-1.62,0.572
7,13,14,29,-2.033,0.667
7,13,14,30,-1.433,0.552
7,13,14,31,-1.82,0.545
7,13,15,16,-0.578,0.645
7,13,15,17,-0.07,0.635
7,13,15,18,-0.388,0.633
7,13,15,19,0.107,0.817
7,13,15,20,-0.137,0.74
7,13,15,21,-0.432,0.645
7,13,15,22,-0.755,0.65
7,13,15,23,0.056,0.644
7,13,15,24,-0.207,0.798
7,13,15,25,-0.243,0.717
7,13,15,26,-0.565,0.67
7,13,15,27,-1.943,0.677
7,13,15,28,-0.542,0.66
7,13,15,29,-0.384,0.694
7,13,15,30,-0.087,0.636
7,13,15,31,-0.316,0.638
7,13,16,17,-0.437,0.603
7,13,16,18,-1.264,0.5
7,13,16,19,-1.194,0.567
7,13,16,20,-0.739,0.618
7,13,16,21,-1.703,0.615
7,13,16,22,-1.82,0.633
7,13,16,23,-0.706,0.588
7,13,16,24,-0.711,0.775
7,13,16,25,-1.169,0.631
7,13,16,26,-0.964,0.695
7,13,16,27,-3.626,0.627
7,13,16,28,-1.385,0.572
7,13,16,29,-1.521,0.656
7,13,16,30,-0.862,0.592
7,13,16,31,-1.148,0.589
7,13,17,18,-0.215,0.607
7,13,17,19,-0.155,0.771
7,13,17,20,-0.263,0.689
7,13,17,21,-0.317,0.618
7,13,17,22,-0.855,0.624
7,13,17,23,0.006,0.603
7,13,17,24,-0.085,0.8
7,13,17,25,-0.152,0.695
7,13,17,26,-0.111,0.686
7,13,17,27,-3.127,0.676
7,13,17,28,-0.547,0.642
7,13,17,29,-0.502,0.695
7,13,17,30,-0.077,0.605
7,13,17,31,-0.227,0.605
7,13,18,19,-1.06,0.615
7,13,18,20,-0.686,0.714
7,13,18,21,-1.48,0.585
7,13,18,22,-1.786,0.584
7,13,18,23,-0.698,0.569
7,13,18,24,-0.653,0.762
7,13,18,25,-1.139,0.701
7,13,18,26,-1.03,0.599
7,13,18,27,-4.934,0.597
7,13,18,28,-1.252,0.578
7,13,18,29,-1.438,0.678
7,13,18,30,-0.835,0.554
7,13,18,31,-1.145,0.547
7,13,19,20,-1.052,0.635
7,13,19,21,-1.195,0.73
7,13,19,22,-1.105,0.744
7,13,19,23,-0.714,0.639
7,13,19,24,-1.004,0.736
7,13,19,25,-1.122,0.633
7,13,19,26,-0.353,0.778
7,13,19,27,-2.526,0.674
7,13,19,28,-1.9,0.635
7,13,19,29,-1.521,0.766
7,13,19,30,-0.728,0.735
7,13,19,31,-0.877,0.721
7,13,20,21,-0.861,0.77
7,13,20,22,-0.838,0.753
7,13,20,23,-0.567,0.645
7,13,20,24,-0.512,0.741
7,13,20,25,-1.19,0.661
7,13,20,26,-0.357,0.758
7,13,20,27,-1.186,0.723
7,13,20,28,-0.841,0.671
7,13,20,29,-1.087,0.867
7,13,20,30,-0.366,0.728
7,13,20,31,-0.457,0.726
7,13,21,22,-2.195,0.575
7,13,21,23,-1.162,0.605
7,13,21,24,-0.662,0.77
7,13,21,25,-1.132,0.708
7,13,21,26,-1.169,0.629
7,13,21,27,-4.225,0.662
7,13,21,28,-1.942,0.65
7,13,21,29,-1.268,0.664
7,13,21,30,-1.1,0.566
7,13,21,31,-1.49,0.566
7,13,22,23,-1.413,0.61
7,13,22,24,-0.422,0.76
7,13,22,25,-1.024,0.713
7,13,22,26,-0.98,0.626
7,13,22,27,-4.075,0.656
7,13,22,28,-1.402,0.659
7,13,22,29,-3.008,0.674
7,13,22,30,-1.392,0.577
7,13,22,31,-1.403,0.586
7,13,23,24,-0.495,0.743
7,13,23,25,-0.804,0.63
7,13,23,26,-0.597,0.665
7,13,23,27,-3.118,0.603
7,13,23,28,-0.887,0.641
7,13,23,29,-0.926,0.693
7,13,23,30,-0.608,0.585
7,13,23,31,-0.973,0.583
7,13,24,25,-0.6,0.744
7,13,24,26,-0.465,0.755
7,13,24,27,-0.655,0.767
7,13,24,28,-0.736,0.797
7,13,24,29,-1.061,0.872
7,13,24,30,-0.436,0.766
7,13,24,31,-0.637,0.762
7,13,25,26,-0.747,0.714
7,13,25,27,-1.24,0.665
7,13,25,28,-1.993,0.658
7,13,25,29,-1.229,0.801
7,13,25,30,-0.757,0.673
7,13,25,31,-0.972,0.672
7,13,26,27,-0.79,0.672
7,13,26,28,-0.494,0.754
7,13,26,29,-0.567,0.721
7,13,26,30,-0.715,0.622
7,13,26,31,-0.741,0.62
7,13,27,28,-0.347,0.631
7,13,27,29,-6.674,0.697
7,13,27,30,-3.35,0.628
7,13,27,31,-3.825,0.627
7,13,28,29,-1.092,0.696
7,13,28,30,-1.137,0.617
7,13,28,31,-1.05,0.617
7,13,29,30,-0.605,0.668
7,13,29,31,-1.1,0.667
7,13,30,31,-1.005,0.563
7,14,15,16,-1.675,0.579
7,14,15,17,-1.548,0.549
7,14,15,18,-1.677,0.554
7,14,15,19,-0.354,0.79
7,14,15,20,-1.231,0.619
7,14,15,21,-1.493,0.549
7,14,15,22,-2.702,0.557
7,14,15,23,-0.944,0.562
7,14,15,24,-0.91,0.753
7,14,15,25,-0.881,0.634
7,14,15,26,-1.001,0.679
7,14,15,27,-3.796,0.634
7,14,15,28,-1.695,0.571
7,14,15,29,-1.699,0.621
7,14,15,30,-1.44,0.544
7,14,15,31,-1.732,0.545
7,14,16,17,-1.972,0.488
7,14,16,18,-2.753,0.467
7,14,16,19,-2.225,0.513
7,14,16,20,-1.98,0.486
7,14,16,21,-2.683,0.538
7,14,16,22,-3.838,0.569
7,14,16,23,-1.552,0.54
7,14,16,24,-1.294,0.751
7,14,16,25,-1.833,0.551
7,14,16,26,-1.17,0.737
7,14,16,27,-5.414,0.637
7,14,16,28,-2.373,0.472
7,14,16,29,-2.809,0.598
7,14,16,30,-2.243,0.512
7,14,16,31,-2.66,0.51
7,14,17,18,-1.826,0.508
7,14,17,19,-1.083,0.718
7,14,17,20,-1.772,0.526
7,14,17,21,-1.677,0.478
7,14,17,22,-2.911,0.491
7,14,17,23,-1.406,0.483
7,14,17,24,-0.948,0.74
7,14,17,25,-1.229,0.579
7,14,17,26,-0.832,0.686
7,14,17,27,-5.088,0.603
7,14,17,28,-2.104,0.517
7,14,17,29,-2.065,0.595
7,14,17,30,-1.689,0.462
7,14,17,31,-1.905,0.463
7,14,18,19,-1.437,0.599
7,14,18,20,-1.339,0.74
7,14,18,21,-2.892,0.439
7,14,18,22,-3.78,0.461
7,14,18,23,-1.5,0.525
7,14,18,24,-1.1,0.741
7,14,18,25,-1.152,0.674
7,14,18,26,-1.588,0.642
7,14,18,27,-5.79,0.59
7,14,18,28,-2.262,0.5
7,14,18,29,-2.764,0.587
7,14,18,30,-2.338,0.434
7,14,18,31,-2.703,0.429
7,14,19,20,-2.086,0.528
7,14,19,21,-1.432,0.677
7,14,19,22,-2.732,0.696
7,14,19,23,-0.938,0.594
7,14,19,24,-2.119,0.69
7,14,19,25,-1.707,0.552
7,14,19,26,-0.512,0.795
7,14,19,27,-5.831,0.657
7,14,19,28,-2.779,0.568
7,14,19,29,-2.005,0.727
7,14,19,30,-1.13,0.684
7,14,19,31,-1.468,0.668
7,14,20,21,-1.88,0.63
7,14,20,22,-3.144,0.61
7,14,20,23,-1.803,0.526
7,14,20,24,-1.242,0.688
7,14,20,25,-2.216,0.531
7,14,20,26,-0.931,0.74
7,14,20,27,-3.229,0.615
7,14,20,28,-1.644,0.532
7,14,20,29,-2.056,0.728
7,14,20,30,-1.645,0.572
7,14,20,31,-1.846,0.57
7,14,21,22,-3.962,0.464
7,14,21,23,-1.782,0.506
7,14,21,24,-1.252,0.716
7,14,21,25,-1.461,0.605
7,14,21,26,-1.425,0.647
7,14,21,27,-5.616,0.61
7,14,21,28,-2.12,0.539
7,14,21,29,-2.352,0.582
7,14,21,30,-2.396,0.437
7,14,21,31,-2.764,0.438
7,14,22,23,-2.972,0.516
7,14,22,24,-1.735,0.707
7,14,22,25,-2.686,0.615
7,14,22,26,-1.764,0.647
7,14,22,27,-6.329,0.612
7,14,22,28,-3.194,0.555
7,14,22,29,-4.242,0.593
7,14,22,30,-3.822,0.468
7,14,22,31,-3.986,0.484
7,14,23,24,-1.132,0.697
7,14,23,25,-1.419,0.537
7,14,23,26,-0.939,0.681
7,14,23,27,-4.239,0.573
7,14,23,28,-1.114,0.563
7,14,23,29,-1.749,0.625
7,14,23,30,-1.499,0.485
7,14,23,31,-1.903,0.484
7,14,24,25,-1.264,0.692
7,14,24,26,-0.842,0.751
7,14,24,27,-1.617,0.735
7,14,24,28,-1.149,0.752
7,14,24,29,-1.632,0.837
7,14,24,30,-1.131,0.711
7,14,24,31,-1.366,0.708
7,14,25,26,-1.057,0.724
7,14,25,27,-2.697,0.608
7,14,25,28,-2.432,0.56
7,14,25,29,-1.745,0.73
7,14,25,30,-1.455,0.566
7,14,25,31,-1.737,0.566
7,14,26,27,-1.314,0.75
7,14,26,28,-0.672,0.774
7,14,26,29,-1.018,0.766
7,14,26,30,-1.173,0.646
7,14,26,31,-1.286,0.645
7,14,27,28,-1.608,0.584
7,14,27,29,-7.786,0.681
7,14,27,30,-5.185,0.583
7,14,27,31,-5.609,0.583
7,14,28,29,-2.184,0.617
7,14,28,30,-1.829,0.504
7,14,28,31,-2.083,0.505
7,14,29,30,-1.931,0.586
7,14,29,31,-2.419,0.586
7,14,30,31,-2.484,0.432
7,15,16,17,-1.711,0.524
7,15,16,18,-1.128,0.573
7,15,16,19,-0.146,0.787
7,15,16,20,-0.643,0.63
7,15,16,21,-1.06,0.554
7,15,16,22,-1.981,0.569
7,15,16,23,-0.477,0.585
7,15,16,24,-0.57,0.786
7,15,16,25,-0.856,0.62
7,15,16,26,-0.526,0.708
7,15,16,27,-2.909,0.564
7,15,16,28,-1.391,0.533
7,15,16,29,-1.243,0.546
7,15,16,30,-0.926,0.53
7,15,16,31,-1.307,0.535
7,15,17,18,-1.013,0.509
7,15,17,19,-0.181,0.788
7,15,17,20,-1.063,0.612
7,15,17,21,-0.717,0.474
7,15,17,22,-2.27,0.479
7,15,17,23,-0.796,0.528
7,15,17,24,-0.41,0.737
7,15,17,25,-0.699,0.589
7,15,17,26,-0.356,0.63
7,15,17,27,-4.306,0.49
7,15,17,28,-1.621,0.509
7,15,17,29,-1.178,0.499
7,15,17,30,-1.425,0.461
7,15,17,31,-1.794,0.464
7,15,18,19,0.043,0.82
7,15,18,20,-0.372,0.739
7,15,18,21,-0.897,0.502
7,15,18,22,-1.903,0.505
7,15,18,23,-0.277,0.567
7,15,18,24,-0.345,0.773
7,15,18,25,-0.501,0.703
7,15,18,26,-0.811,0.61
7,15,18,27,-3.619,0.537
7,15,18,28,-1.296,0.546
7,15,18,29,-0.987,0.518
7,15,18,30,-0.988,0.504
7,15,18,31,-1.179,0.503
7,15,19,20,-0.232,0.791
7,15,19,21,0.041,0.803
7,15,19,22,-0.341,0.812
7,15,19,23,-0.053,0.787
7,15,19,24,-0.018,0.802
7,15,19,25,-0.158,0.794
7,15,19,26,0.329,0.868
7,15,19,27,-0.424,0.789
7,15,19,28,-0.21,0.79
7,15,19,29,-0.555,0.806
7,15,19,30,0.098,0.797
7,15,19,31,-0.109,0.799
7,15,20,21,-0.474,0.658
7,15,20,22,-1.497,0.646
7,15,20,23,-0.903,0.617
7,15,20,24,-0.359,0.735
7,15,20,25,-0.741,0.632
7,15,20,26,-0.178,0.749
7,15,20,27,-2.582,0.627
7,15,20,28,-0.95,0.618
7,15,20,29,-1.166,0.708
7,15,20,30,-0.619,0.616
7,15,20,31,-0.777,0.622
7,15,21,22,-1.97,0.48
7,15,21,23,-0.212,0.523
7,15,21,24,-0.366,0.735
7,15,21,25,-0.382,0.609
7,15,21,26,-0.383,0.604
7,15,21,27,-4.096,0.503
7,15,21,28,-1.087,0.528
7,15,21,29,-0.868,0.501
7,15,21,30,-0.805,0.498
7,15,21,31,-0.923,0.486
7,15,22,23,-1.322,0.525
7,15,22,24,-0.799,0.733
7,15,22,25,-1.349,0.612
7,15,22,26,-1.854,0.603
7,15,22,27,-4.858,0.504
7,15,22,28,-2.291,0.534
7,15,22,29,-2.816,0.505
7,15,22,30,-2.275,0.539
7,15,22,31,-2.02,0.522
7,15,23,24,-0.32,0.733
7,15,23,25,-0.383,0.592
7,15,23,26,-0.162,0.651
7,15,23,27,-3.094,0.521
7,15,23,28,-0.543,0.571
7,15,23,29,-0.465,0.563
7,15,23,30,-0.295,0.515
7,15,23,31,-0.603,0.515
7,15,24,25,-0.439,0.734
7,15,24,26,-0.23,0.752
7,15,24,27,-1.632,0.734
7,15,24,28,-0.692,0.763
7,15,24,29,-0.988,0.795
7,15,24,30,-0.402,0.733
7,15,24,31,-0.556,0.733
7,15,25,26,-0.403,0.695
7,15,25,27,-3.195,0.59
7,15,25,28,-2.016,0.598
7,15,25,29,-0.917,0.657
7,15,25,30,-0.503,0.589
7,15,25,31,-0.859,0.59
7,15,26,27,-2.047,0.625
7,15,26,28,-0.656,0.737
7,15,26,29,-0.522,0.65
7,15,26,30,-0.8,0.605
7,15,26,31,-0.902,0.604
7,15,27,28,-0.957,0.52
7,15,27,29,-5.675,0.514
7,15,27,30,-3.938,0.489
7,15,27,31,-4.15,0.49
7,15,28,29,-1.366,0.541
7,15,28,30,-1.252,0.509
7,15,28,31,-1.731,0.511
7,15,29,30,-1.054,0.498
7,15,29,31,-1.334,0.499
7,15,30,31,-0.799,0.665
7,16,17,18,-1.208,0.55
7,16,17,19,-0.546,0.718
7,16,17,20,-1.045,0.543
7,16,17,21,-1.218,0.509
7,16,17,22,-2.695,0.528
7,16,17,23,-0.483,0.529
7,16,17,24,-0.426,0.776
7,16,17,25,-0.764,0.57
7,16,17,26,-0.277,0.72
7,16,17,27,-4.894,0.526
7,16,17,28,-1.577,0.481
7,16,17,29,-1.763,0.508
7,16,17,30,-1.166,0.47
7,16,17,31,-1.481,0.473
7,16,18,19,-1.247,0.627
7,16,18,20,-0.85,0.728
7,16,18,21,-2.135,0.516
7,16,18,22,-2.701,0.544
7,16,18,23,-0.892,0.63
7,16,18,24,-0.735,0.82
7,16,18,25,-1.23,0.716
7,16,18,26,-0.903,0.702
7,16,18,27,-4.988,0.581
7,16,18,28,-1.822,0.499
7,16,18,29,-1.938,0.5
7,16,18,30,-1.61,0.505
7,16,18,31,-1.861,0.503
7,16,19,20,-1.116,0.538
7,16,19,21,-0.983,0.702
7,16,19,22,-1.775,0.725
7,16,19,23,-0.489,0.622
7,16,19,24,-1.089,0.743
7,16,19,25,-1.135,0.543
7,16,19,26,-0.044,0.818
7,16,19,27,-3.993,0.592
7,16,19,28,-2.027,0.546
7,16,19,29,-1.908,0.668
7,16,19,30,-0.725,0.697
7,16,19,31,-1.126,0.684
7,16,20,21,-1.091,0.692
7,16,20,22,-2.058,0.682
7,16,20,23,-0.81,0.586
7,16,20,24,-0.64,0.743
7,16,20,25,-1.205,0.541
7,16,20,26,-0.126,0.8
7,16,20,27,-3.028,0.588
7,16,20,28,-1.367,0.524
7,16,20,29,-1.534,0.7
7,16,20,30,-0.919,0.623
7,16,20,31,-1.105,0.625
7,16,21,22,-2.896,0.525
7,16,21,23,-1.08,0.595
7,16,21,24,-0.851,0.786
7,16,21,25,-1.333,0.637
7,16,21,26,-0.823,0.71
7,16,21,27,-5.417,0.587
7,16,21,28,-1.751,0.533
7,16,21,29,-1.903,0.522
7,16,21,30,-1.386,0.503
7,16,21,31,-1.881,0.505
7,16,22,23,-1.864,0.608
7,16,22,24,-0.978,0.777
7,16,22,25,-2.123,0.65
7,16,22,26,-0.862,0.709
7,16,22,27,-5.912,0.59
7,16,22,28,-2.686,0.551
7,16,22,29,-4.086,0.545
7,16,22,30,-2.598,0.56
7,16,22,31,-2.421,0.58
7,16,23,24,-0.52,0.761
7,16,23,25,-0.964,0.567
7,16,23,26,-0.305,0.764
7,16,23,27,-4.248,0.552
7,16,23,28,-0.785,0.57
7,16,23,29,-1.229,0.604
7,16,23,30,-0.708,0.558
7,16,23,31,-1.093,0.56
7,16,24,25,-0.804,0.742
7,16,24,26,-0.397,0.815
7,16,24,27,-0.989,0.764
7,16,24,28,-0.99,0.764
7,16,24,29,-1.241,0.83
7,16,24,30,-0.674,0.773
7,16,24,31,-0.879,0.771
7,16,25,26,-0.89,0.754
7,16,25,27,-2.609,0.547
7,16,25,28,-2.262,0.53
7,16,25,29,-1.741,0.656
7,16,25,30,-1.055,0.578
7,16,25,31,-1.487,0.581
7,16,26,27,-0.67,0.742
7,16,26,28,-0.537,0.763
7,16,26,29,-0.535,0.735
7,16,26,30,-0.506,0.7
7,16,26,31,-0.665,0.701
7,16,27,28,-1.042,0.473
7,16,27,29,-6.391,0.518
7,16,27,30,-4.98,0.523
7,16,27,31,-5.343,0.527
7,16,28,29,-1.862,0.508
7,16,28,30,-1.649,0.478
7,16,28,31,-1.845,0.481
7,16,29,30,-1.415,0.505
7,16,29,31,-1.816,0.507
7,16,30,31,-2.151,0.454
7,17,18,19,-0.301,0.812
7,17,18,20,-0.691,0.726
7,17,18,21,-0.956,0.492
7,17,18,22,-2.218,0.488
7,17,18,23,-0.548,0.544
7,17,18,24,-0.26,0.793
7,17,18,25,-0.454,0.716
7,17,18,26,-0.595,0.642
7,17,18,27,-4.626,0.549
7,17,18,28,-1.39,0.544
7,17,18,29,-1.317,0.512
7,17,18,30,-0.789,0.496
7,17,18,31,-0.988,0.494
7,17,19,20,-1.021,0.718
7,17,19,21,-0.333,0.753
7,17,19,22,-1.253,0.763
7,17,19,23,-0.485,0.718
7,17,19,24,-0.446,0.775
7,17,19,25,-0.504,0.719
7,17,19,26,0.473,0.892
7,17,19,27,-1.395,0.741
7,17,19,28,-0.605,0.719
7,17,19,29,-1.066,0.777
7,17,19,30,-0.437,0.742
7,17,19,31,-0.696,0.741
7,17,20,21,-0.766,0.63
7,17,20,22,-0.91,0.605
7,17,20,23,-1.111,0.541
7,17,20,24,-0.524,0.73
7,17,20,25,-1.024,0.571
7,17,20,26,-0.238,0.752
7,17,20,27,-5.149,0.575
7,17,20,28,-1.562,0.56
7,17,20,29,-2.046,0.694
7,17,20,30,-0.929,0.565
7,17,20,31,-1.003,0.567
7,17,21,22,-2.404,0.42
7,17,21,23,-0.458,0.476
7,17,21,24,-0.451,0.732
7,17,21,25,-0.486,0.583
7,17,21,26,-0.315,0.631
7,17,21,27,-5.206,0.477
7,17,21,28,-1.279,0.505
7,17,21,29,-1.084,0.473
7,17,21,30,-0.628,0.437
7,17,21,31,-0.847,0.435
7,17,22,23,-1.241,0.479
7,17,22,24,-0.326,0.73
7,17,22,25,-1.189,0.586
7,17,22,26,-0.915,0.634
7,17,22,27,-6.091,0.474
7,17,22,28,-2.586,0.512
7,17,22,29,-4.131,0.479
7,17,22,30,-2.191,0.477
7,17,22,31,-2.024,0.481
7,17,23,24,-0.423,0.73
7,17,23,25,-0.544,0.545
7,17,23,26,-0.197,0.654
7,17,23,27,-4.494,0.471
7,17,23,28,-0.557,0.546
7,17,23,29,-1.175,0.543
7,17,23,30,-0.474,0.451
7,17,23,31,-0.632,0.453
7,17,24,25,-0.546,0.73
7,17,24,26,-0.104,0.768
7,17,24,27,-2.464,0.735
7,17,24,28,-0.732,0.766
7,17,24,29,-1.076,0.803
7,17,24,30,-0.485,0.73
7,17,24,31,-0.604,0.73
7,17,25,26,-0.357,0.71
7,17,25,27,-5.55,0.555
7,17,25,28,-2.329,0.565
7,17,25,29,-1.233,0.651
7,17,25,30,-0.482,0.547
7,17,25,31,-0.673,0.549
7,17,26,27,-2.937,0.654
7,17,26,28,-0.627,0.744
7,17,26,29,-0.445,0.673
7,17,26,30,-0.348,0.643
7,17,26,31,-0.392,0.639
7,17,27,28,-1.684,0.494
7,17,27,29,-6.526,0.499
7,17,27,30,-5.078,0.451
7,17,27,31,-5.262,0.452
7,17,28,29,-1.773,0.528
7,17,28,30,-1.386,0.472
7,17,28,31,-1.978,0.474
7,17,29,30,-0.92,0.469
7,17,29,31,-1.265,0.47
7,17,30,31,-1.127,0.403
7,18,19,20,-0.733,0.743
7,18,19,21,-0.88,0.685
7,18,19,22,-1.343,0.706
7,18,19,23,-0.63,0.7
7,18,19,24,-0.724,0.755
7,18,19,25,-0.917,0.708
7,18,19,26,-0.199,0.793
7,18,19,27,-3.491,0.677
7,18,19,28,-1.894,0.644
7,18,19,29,-1.434,0.696
7,18,19,30,-0.665,0.708
7,18,19,31,-0.955,0.693
7,18,20,21,-0.887,0.718
7,18,20,22,-1.394,0.716
7,18,20,23,-0.554,0.728
7,18,20,24,-0.382,0.776
7,18,20,25,-0.95,0.772
7,18,20,26,-0.36,0.801
7,18,20,27,-2.142,0.754
7,18,20,28,-0.824,0.709
7,18,20,29,-0.988,0.784
7,18,20,30,-0.729,0.71
7,18,20,31,-0.765,0.709
7,18,21,22,-3.207,0.389
7,18,21,23,-1.044,0.521
7,18,21,24,-0.697,0.739
7,18,21,25,-0.976,0.675
7,18,21,26,-1.145,0.566
7,18,21,27,-5.619,0.466
7,18,21,28,-1.645,0.504
7,18,21,29,-1.797,0.435
7,18,21,30,-1.575,0.369
7,18,21,31,-1.923,0.368
7,18,22,23,-1.786,0.526
7,18,22,24,-0.886,0.739
7,18,22,25,-1.367,0.68
7,18,22,26,-1.668,0.563
7,18,22,27,-6.155,0.467
7,18,22,28,-2.346,0.517
7,18,22,29,-3.825,0.448
7,18,22,30,-2.567,0.386
7,18,22,31,-2.401,0.396
7,18,23,24,-0.496,0.755
7,18,23,25,-0.794,0.682
7,18,23,26,-0.669,0.655
7,18,23,27,-3.906,0.537
7,18,23,28,-0.877,0.609
7,18,23,29,-1.065,0.572
7,18,23,30,-0.758,0.52
7,18,23,31,-1.048,0.52
7,18,24,25,-0.61,0.774
7,18,24,26,-0.47,0.753
7,18,24,27,-0.964,0.753
7,18,24,28,-0.718,0.791
7,18,24,29,-1.113,0.805
7,18,24,30,-0.613,0.741
7,18,24,31,-0.763,0.74
7,18,25,26,-1.071,0.736
7,18,25,27,-1.891,0.679
7,18,25,28,-1.356,0.681
7,18,25,29,-1.129,0.721
7,18,25,30,-0.84,0.674
7,18,25,31,-1.173,0.674
7,18,26,27,-1.668,0.611
7,18,26,28,-0.944,0.736
7,18,26,29,-0.819,0.644
7,18,26,30,-0.832,0.563
7,18,26,31,-0.888,0.562
7,18,27,28,-0.948,0.508
7,18,27,29,-7.031,0.477
7,18,27,30,-5.226,0.449
7,18,27,31,-5.508,0.449
7,18,28,29,-1.561,0.52
7,18,28,30,-1.485,0.482
7,18,28,31,-1.65,0.483
7,18,29,30,-1.333,0.438
7,18,29,31,-1.675,0.438
7,18,30,31,-1.317,0.378
7,19,20,21,-0.611,0.744
7,19,20,22,-1.631,0.736
7,19,20,23,-0.611,0.609
7,19,20,24,-0.716,0.67
7,19,20,25,-1.284,0.542
7,19,20,26,-0.017,0.817
7,19,20,27,-2.48,0.605
7,19,20,28,-1.256,0.583
7,19,20,29,-1.432,0.764
7,19,20,30,-0.576,0.718
7,19,20,31,-0.832,0.708
7,19,21,22,-1.471,0.687
7,19,21,23,-0.872,0.7
7,19,21,24,-0.432,0.734
7,19,21,25,-0.855,0.686
7,19,21,26,0.073,0.814
7,19,21,27,-3.021,0.71
7,19,21,28,-0.884,0.698
7,19,21,29,-1.245,0.724
7,19,21,30,-0.723,0.682
7,19,21,31,-1.099,0.674
7,19,22,23,-1.322,0.71
7,19,22,24,-0.871,0.724
7,19,22,25,-1.609,0.697
7,19,22,26,-0.183,0.81
7,19,22,27,-3.01,0.711
7,19,22,28,-1.752,0.712
7,19,22,29,-2.668,0.742
7,19,22,30,-1.257,0.689
7,19,22,31,-1.579,0.689
7,19,23,24,-0.566,0.695
7,19,23,25,-1.078,0.59
7,19,23,26,0.099,0.811
7,19,23,27,-2.582,0.608
7,19,23,28,-0.731,0.647
7,19,23,29,-1.003,0.727
7,19,23,30,-0.437,0.691
7,19,23,31,-0.741,0.681
7,19,24,25,-0.836,0.673
7,19,24,26,-0.629,0.782
7,19,24,27,-1.543,0.691
7,19,24,28,-0.921,0.741
7,19,24,29,-1.299,0.807
7,19,24,30,-0.487,0.731
7,19,24,31,-0.738,0.723
7,19,25,26,-0.26,0.78
7,19,25,27,-2.227,0.564
7,19,25,28,-2.427,0.568
7,19,25,29,-1.591,0.709
7,19,25,30,-0.883,0.677
7,19,25,31,-1.306,0.662
7,19,26,27,-4.389,0.802
7,19,26,28,0.29,0.853
7,19,26,29,-0.255,0.868
7,19,26,30,0.115,0.818
7,19,26,31,-0.061,0.812
7,19,27,28,-0.928,0.584
7,19,27,29,-6.65,0.682
7,19,27,30,-1.914,0.69
7,19,27,31,-2.46,0.679
7,19,28,29,-2.348,0.684
7,19,28,30,-0.795,0.683
7,19,28,31,-1.125,0.671
7,19,29,30,-0.936,0.741
7,19,29,31,-1.35,0.734
7,19,30,31,-0.881,0.72
7,20,21,22,-2.425,0.635
7,20,21,23,-0.848,0.642
7,20,21,24,-0.408,0.715
7,20,21,25,-1.016,0.659
7,20,21,26,-0.235,0.765
7,20,21,27,-4.216,0.674
7,20,21,28,-1.026,0.664
7,20,21,29,-1.291,0.729
7,20,21,30,-1.07,0.651
7,20,21,31,-1.082,0.657
7,20,22,23,-1.885,0.622
7,20,22,24,-0.943,0.694
7,20,22,25,-2.06,0.642
7,20,22,26,-0.295,0.745
7,20,22,27,-5.077,0.641
7,20,22,28,-2.16,0.648
7,20,22,29,-3.464,0.724
7,20,22,30,-1.912,0.612
7,20,22,31,-1.92,0.619
7,20,23,24,-0.468,0.683
7,20,23,25,-0.857,0.543
7,20,23,26,-0.147,0.75
7,20,23,27,-6.671,0.551
7,20,23,28,-1.371,0.6
7,20,23,29,-1.843,0.717
7,20,23,30,-0.825,0.583
7,20,23,31,-0.906,0.585
7,20,24,25,-0.739,0.668
7,20,24,26,-0.202,0.747
7,20,24,27,-1.162,0.682
7,20,24,28,-0.723,0.741
7,20,24,29,-1.236,0.812
7,20,24,30,-0.454,0.698
7,20,24,31,-0.634,0.694
7,20,25,26,-0.628,0.741
7,20,25,27,-2.962,0.543
7,20,25,28,-2.005,0.552
7,20,25,29,-1.72,0.731
7,20,25,30,-1.027,0.591
7,20,25,31,-1.056,0.592
7,20,26,27,-0.476,0.757
7,20,26,28,-0.135,0.819
7,20,26,29,-0.541,0.862
7,20,26,30,-0.178,0.742
7,20,26,31,-0.185,0.743
7,20,27,28,-0.639,0.556
7,20,27,29,-5.347,0.702
7,20,27,30,-4.316,0.596
7,20,27,31,-4.408,0.599
7,20,28,29,-1.521,0.703
7,20,28,30,-1.006,0.592
7,20,28,31,-1.378,0.596
7,20,29,30,-1.237,0.712
7,20,29,31,-1.44,0.715
7,20,30,31,-1.122,0.563
7,21,22,23,-2.075,0.474
7,21,22,24,-1.118,0.72
7,21,22,25,-2.054,0.572
7,21,22,26,-3.108,0.568
7,21,22,27,-7.327,0.436
7,21,22,28,-2.379,0.5
7,21,22,29,-3.454,0.446
7,21,22,30,-2.625,0.361
7,21,22,31,-2.485,0.375
7,21,23,24,-0.464,0.705
7,21,23,25,-0.845,0.576
7,21,23,26,-0.372,0.641
7,21,23,27,-4.763,0.49
7,21,23,28,-0.844,0.576
7,21,23,29,-1.115,0.545
7,21,23,30,-0.714,0.491
7,21,23,31,-1.104,0.495
7,21,24,25,-0.572,0.707
7,21,24,26,-0.336,0.728
7,21,24,27,-2.855,0.708
7,21,24,28,-0.746,0.759
7,21,24,29,-1.41,0.791
7,21,24,30,-0.488,0.697
7,21,24,31,-0.711,0.7
7,21,25,26,-0.741,0.688
7,21,25,27,-3.966,0.578
