id1,id2,id3,R2_N3_cv,R2_N3_fit
9,14,20,-0.879,0.477
9,14,21,-0.866,0.619
9,14,22,-0.151,0.53
9,14,23,-0.742,0.583
9,14,24,-0.622,0.434
9,14,25,-0.659,0.55
9,14,26,-0.839,0.517
9,14,27,-2.899,0.616
9,14,28,-1.882,0.604
9,14,29,-0.563,0.695
9,14,30,-1.364,0.454
9,14,31,-0.777,0.453
9,15,16,-0.254,0.658
9,15,17,0.072,0.495
9,15,18,-0.776,0.502
9,15,19,0.066,0.563
9,15,20,-0.359,0.529
9,15,21,-0.291,0.589
9,15,22,0.057,0.497
9,15,23,-0.237,0.492
9,15,24,-0.031,0.548
9,15,25,-0.259,0.581
9,15,26,-0.524,0.599
9,15,27,-1.081,0.624
9,15,28,-0.729,0.625
9,15,29,-0.27,0.503
9,15,30,-0.134,0.52
9,15,31,-0.34,0.513
9,16,17,-0.147,0.638
9,16,18,-1.899,0.378
9,16,19,-0.528,0.501
9,16,20,-1.794,0.467
9,16,21,-1.068,0.504
9,16,22,-0.363,0.56
9,16,23,-1.307,0.444
9,16,24,-1.141,0.407
9,16,25,-1.203,0.465
9,16,26,-1.098,0.46
9,16,27,-4.693,0.599
9,16,28,-3.029,0.65
9,16,29,-0.986,0.592
9,16,30,-1.18,0.522
9,16,31,-1.478,0.501
9,17,18,-0.61,0.548
9,17,19,0.231,0.631
9,17,20,-0.179,0.491
9,17,21,-0.203,0.635
9,17,22,-0.002,0.511
9,17,23,-0.174,0.496
9,17,24,-0.01,0.631
9,17,25,-0.227,0.65
9,17,26,-0.43,0.646
9,17,27,-1.427,0.652
9,17,28,-1.682,0.644
9,17,29,-0.154,0.536
9,17,30,-0.089,0.625
9,17,31,-0.593,0.489
9,18,19,-0.869,0.451
9,18,20,-2.451,0.38
9,18,21,-1.435,0.495
9,18,22,-0.707,0.47
9,18,23,-1.742,0.339
9,18,24,-1.627,0.317
9,18,25,-1.478,0.459
9,18,26,-1.618,0.438
9,18,27,-5.009,0.549
9,18,28,-4.29,0.58
9,18,29,-1.378,0.522
9,18,30,-1.929,0.427
9,18,31,-1.976,0.281
9,19,20,-0.746,0.507
9,19,21,-0.432,0.49
9,19,22,0.275,0.621
9,19,23,-0.091,0.533
9,19,24,-0.327,0.449
9,19,25,-0.513,0.473
9,19,26,-0.624,0.459
9,19,27,-2.592,0.69
9,19,28,-1.164,0.721
9,19,29,-0.23,0.54
9,19,30,-0.284,0.491
9,19,31,-0.373,0.507
9,20,21,-1.032,0.532
9,20,22,-0.267,0.464
9,20,23,-1.464,0.403
9,20,24,-1.489,0.437
9,20,25,-1.437,0.505
9,20,26,-2.277,0.473
9,20,27,-3.554,0.691
9,20,28,-3.341,0.66
9,20,29,-1.37,0.541
9,20,30,-1.491,0.498
9,20,31,-1.772,0.377
9,21,22,-0.225,0.567
9,21,23,-0.631,0.498
9,21,24,-0.612,0.47
9,21,25,-0.814,0.486
9,21,26,-0.947,0.482
9,21,27,-2.203,0.655
9,21,28,-1.308,0.67
9,21,29,-0.787,0.545
9,21,30,-0.981,0.528
9,21,31,-0.704,0.515
9,22,23,-0.104,0.467
9,22,24,-0.186,0.5
9,22,25,-0.253,0.545
9,22,26,-0.541,0.562
9,22,27,-1.334,0.676
9,22,28,-1.596,0.595
9,22,29,-0.33,0.521
9,22,30,-0.198,0.538
9,22,31,-0.644,0.508
9,23,24,-1.179,0.437
9,23,25,-0.874,0.457
9,23,26,-1.228,0.522
9,23,27,-3.584,0.581
9,23,28,-2.161,0.658
9,23,29,-0.995,0.513
9,23,30,-1.136,0.559
9,23,31,-1.448,0.407
9,24,25,-0.744,0.416
9,24,26,-1.04,0.447
9,24,27,-3.986,0.604
9,24,28,-2.487,0.64
9,24,29,-0.739,0.556
9,24,30,-0.874,0.429
9,24,31,-1.529,0.38
9,25,26,-1.07,0.457
9,25,27,-2.515,0.617
9,25,28,-1.911,0.659
9,25,29,-0.777,0.551
9,25,30,-0.715,0.486
9,25,31,-1.368,0.453
9,26,27,-5.372,0.711
9,26,28,-3.558,0.714
9,26,29,-0.977,0.565
9,26,30,-0.893,0.478
9,26,31,-1.62,0.524
9,27,28,-3.644,0.631
9,27,29,-4.827,0.653
9,27,30,-2.46,0.702
9,27,31,-4.335,0.57
9,28,29,-2.492,0.627
9,28,30,-1.207,0.65
9,28,31,-3.092,0.591
9,29,30,-0.64,0.598
9,29,31,-1.131,0.542
9,30,31,-2.331,0.469
10,11,12,-0.673,0.496
10,11,13,-0.27,0.578
10,11,14,-0.6,0.582
10,11,15,-0.238,0.584
10,11,16,-1.159,0.525
10,11,17,-0.144,0.648
10,11,18,-1.527,0.445
10,11,19,-0.294,0.522
10,11,20,-1.61,0.521
10,11,21,-1.186,0.559
10,11,22,-0.45,0.624
10,11,23,-1.046,0.468
10,11,24,-0.97,0.45
10,11,25,-1.363,0.512
10,11,26,-1.286,0.537
10,11,27,-4.486,0.604
10,11,28,-2.54,0.829
10,11,29,-1.223,0.636
10,11,30,-0.934,0.561
10,11,31,-1.74,0.511
10,12,13,-0.226,0.468
10,12,14,-0.378,0.479
10,12,15,-0.278,0.518
10,12,16,-0.995,0.452
10,12,17,-0.223,0.536
10,12,18,-1.237,0.419
10,12,19,-0.374,0.529
10,12,20,-1.304,0.546
10,12,21,-0.954,0.613
10,12,22,-0.166,0.56
10,12,23,-0.802,0.534
10,12,24,-0.794,0.443
10,12,25,-1.014,0.577
10,12,26,-1.016,0.556
10,12,27,-2.549,0.572
10,12,28,-1.949,0.658
10,12,29,-0.996,0.601
10,12,30,-0.997,0.533
10,12,31,-1.084,0.441
10,13,14,-0.144,0.477
10,13,15,0.183,0.585
10,13,16,-0.66,0.49
10,13,17,0.19,0.61
10,13,18,-0.705,0.486
10,13,19,-0.037,0.578
10,13,20,-0.628,0.556
10,13,21,-0.477,0.677
10,13,22,0.169,0.589
10,13,23,-0.36,0.672
10,13,24,-0.299,0.502
10,13,25,-0.46,0.628
10,13,26,-0.572,0.584
10,13,27,-1.42,0.631
10,13,28,-1.393,0.661
10,13,29,-0.433,0.688
10,13,30,-0.581,0.545
10,13,31,-0.481,0.509
10,14,15,0.188,0.612
10,14,16,-0.861,0.477
10,14,17,0.27,0.66
10,14,18,-0.795,0.431
10,14,19,-0.108,0.588
10,14,20,-0.894,0.527
10,14,21,-0.73,0.652
10,14,22,-0.031,0.572
10,14,23,-0.652,0.591
10,14,24,-0.545,0.462
10,14,25,-0.579,0.569
10,14,26,-0.643,0.571
10,14,27,-2.24,0.556
10,14,28,-1.394,0.598
10,14,29,-0.394,0.781
10,14,30,-1.098,0.514
10,14,31,-0.748,0.463
10,15,16,-0.101,0.676
10,15,17,0.15,0.536
10,15,18,-0.647,0.524
10,15,19,0.167,0.621
10,15,20,-0.301,0.6
10,15,21,-0.139,0.643
10,15,22,0.185,0.554
10,15,23,-0.131,0.531
10,15,24,0.042,0.582
10,15,25,-0.106,0.62
10,15,26,-0.367,0.673
10,15,27,-1.269,0.598
10,15,28,-0.46,0.651
10,15,29,-0.29,0.595
10,15,30,0.02,0.596
10,15,31,-0.27,0.545
10,16,17,-0.079,0.646
10,16,18,-1.641,0.386
10,16,19,-0.369,0.54
10,16,20,-1.617,0.499
10,16,21,-0.869,0.529
10,16,22,-0.21,0.588
10,16,23,-1.076,0.443
10,16,24,-1.027,0.422
10,16,25,-1.052,0.474
10,16,26,-0.902,0.511
10,16,27,-4.372,0.513
10,16,28,-2.615,0.617
10,16,29,-0.822,0.651
10,16,30,-1.104,0.563
10,16,31,-1.363,0.48
10,17,18,-0.563,0.55
10,17,19,0.265,0.666
10,17,20,-0.22,0.533
10,17,21,-0.125,0.67
10,17,22,0.102,0.553
10,17,23,-0.091,0.52
10,17,24,0.016,0.634
10,17,25,-0.159,0.669
10,17,26,-0.327,0.697
10,17,27,-1.695,0.616
10,17,28,-1.465,0.655
10,17,29,-0.103,0.61
10,17,30,0.019,0.685
10,17,31,-0.55,0.513
10,18,19,-0.739,0.518
10,18,20,-2.549,0.422
10,18,21,-1.355,0.61
10,18,22,-0.694,0.501
10,18,23,-1.636,0.353
10,18,24,-1.639,0.365
10,18,25,-1.45,0.548
10,18,26,-1.436,0.539
10,18,27,-4.409,0.445
10,18,28,-3.931,0.566
10,18,29,-1.307,0.59
10,18,30,-1.839,0.55
10,18,31,-1.959,0.289
10,19,20,-0.76,0.583
10,19,21,-0.342,0.546
10,19,22,0.308,0.666
10,19,23,-0.061,0.57
10,19,24,-0.163,0.516
10,19,25,-0.338,0.524
10,19,26,-0.459,0.529
10,19,27,-1.83,0.67
10,19,28,-0.535,0.769
10,19,29,-0.13,0.641
10,19,30,-0.147,0.571
10,19,31,-0.322,0.547
10,20,21,-1.059,0.597
10,20,22,-0.245,0.533
10,20,23,-1.473,0.447
10,20,24,-1.482,0.494
10,20,25,-1.511,0.553
10,20,26,-2.279,0.556
10,20,27,-2.635,0.631
10,20,28,-2.712,0.69
10,20,29,-1.404,0.665
10,20,30,-1.391,0.601
10,20,31,-1.891,0.426
10,21,22,-0.089,0.625
10,21,23,-0.547,0.529
10,21,24,-0.618,0.512
10,21,25,-0.67,0.562
10,21,26,-0.919,0.538
10,21,27,-2.226,0.602
10,21,28,-1.183,0.678
10,21,29,-0.674,0.63
10,21,30,-0.798,0.594
10,21,31,-0.652,0.537
10,22,23,0.013,0.512
10,22,24,-0.145,0.537
10,22,25,-0.142,0.588
10,22,26,-0.345,0.638
10,22,27,-1.474,0.664
10,22,28,-1.217,0.63
10,22,29,-0.292,0.622
10,22,30,0.006,0.624
10,22,31,-0.562,0.543
10,23,24,-1.089,0.453
10,23,25,-0.816,0.471
10,23,26,-1.097,0.568
10,23,27,-3.689,0.5
10,23,28,-1.907,0.632
10,23,29,-0.83,0.593
10,23,30,-1.012,0.609
10,23,31,-1.421,0.403
10,24,25,-0.66,0.44
10,24,26,-0.813,0.531
10,24,27,-4.03,0.555
10,24,28,-2.18,0.651
10,24,29,-0.66,0.648
10,24,30,-0.767,0.504
10,24,31,-1.569,0.397
10,25,26,-1.009,0.513
10,25,27,-2.867,0.549
10,25,28,-1.953,0.647
10,25,29,-0.633,0.628
10,25,30,-0.682,0.541
10,25,31,-1.386,0.46
10,26,27,-5.316,0.663
10,26,28,-3.401,0.749
10,26,29,-0.834,0.679
10,26,30,-0.686,0.562
10,26,31,-1.401,0.564
10,27,28,-3.643,0.561
10,27,29,-4.819,0.633
10,27,30,-1.544,0.646
10,27,31,-4.221,0.464
10,28,29,-2.13,0.672
10,28,30,-0.615,0.68
10,28,31,-2.844,0.562
10,29,30,-0.558,0.733
10,29,31,-0.966,0.613
10,30,31,-2.067,0.522
11,12,13,-0.547,0.528
11,12,14,-0.575,0.521
11,12,15,-0.407,0.491
11,12,16,-1.445,0.489
11,12,17,-0.257,0.593
11,12,18,-1.575,0.504
11,12,19,-0.484,0.475
11,12,20,-1.337,0.524
11,12,21,-1.535,0.576
11,12,22,-0.274,0.604
11,12,23,-1.08,0.552
11,12,24,-0.833,0.452
11,12,25,-1.458,0.57
11,12,26,-1.383,0.482
11,12,27,-4.891,0.606
11,12,28,-2.737,0.643
11,12,29,-1.154,0.473
11,12,30,-1.384,0.449
11,12,31,-1.309,0.547
11,13,14,-0.587,0.531
11,13,15,-0.126,0.597
11,13,16,-0.934,0.548
11,13,17,0.08,0.687
11,13,18,-0.939,0.59
11,13,19,-0.321,0.553
11,13,20,-0.692,0.563
11,13,21,-1.012,0.659
11,13,22,-0.11,0.65
11,13,23,-0.58,0.693
11,13,24,-0.501,0.535
11,13,25,-0.828,0.637
11,13,26,-0.828,0.544
11,13,27,-3.322,0.69
11,13,28,-2.159,0.68
11,13,29,-0.926,0.609
11,13,30,-0.865,0.524
11,13,31,-0.824,0.639
11,14,15,-0.251,0.594
11,14,16,-1.456,0.511
11,14,17,0.009,0.742
11,14,18,-1.444,0.505
11,14,19,-0.521,0.52
11,14,20,-1.319,0.478
11,14,21,-1.661,0.577
11,14,22,-0.319,0.616
11,14,23,-0.852,0.615
11,14,24,-1.008,0.462
11,14,25,-1.447,0.539
11,14,26,-1.321,0.462
11,14,27,-3.341,0.571
11,14,28,-2.48,0.532
11,14,29,-1.405,0.603
11,14,30,-1.535,0.444
11,14,31,-1.534,0.581
11,15,16,-0.641,0.667
11,15,17,-0.293,0.552
11,15,18,-1.112,0.552
11,15,19,-0.247,0.536
11,15,20,-0.895,0.485
11,15,21,-0.997,0.523
11,15,22,-0.328,0.534
11,15,23,-0.819,0.472
11,15,24,-0.376,0.545
11,15,25,-0.858,0.542
11,15,26,-1.065,0.53
11,15,27,-3.282,0.535
11,15,28,-1.879,0.507
11,15,29,-1.023,0.427
11,15,30,-0.858,0.442
11,15,31,-0.973,0.556
11,16,17,-0.44,0.721
11,16,18,-2.596,0.418
11,16,19,-0.979,0.458
11,16,20,-2.517,0.436
11,16,21,-2.127,0.427
11,16,22,-0.726,0.635
11,16,23,-1.812,0.444
11,16,24,-1.69,0.411
11,16,25,-2.232,0.424
11,16,26,-1.914,0.381
11,16,27,-7.254,0.516
11,16,28,-4.595,0.544
11,16,29,-2.124,0.469
11,16,30,-1.73,0.429
11,16,31,-2.154,0.649
11,17,18,-0.777,0.687
11,17,19,-0.007,0.63
11,17,20,-0.696,0.552
11,17,21,-0.792,0.629
11,17,22,-0.399,0.599
11,17,23,-0.682,0.558
11,17,24,-0.254,0.655
11,17,25,-0.761,0.668
11,17,26,-0.839,0.627
11,17,27,-3.323,0.662
11,17,28,-2.739,0.646
11,17,29,-0.868,0.552
11,17,30,-0.516,0.611
11,17,31,-1.237,0.609
11,18,19,-1.143,0.418
11,18,20,-3.304,0.416
11,18,21,-2.579,0.363
11,18,22,-0.797,0.588
11,18,23,-2.281,0.363
11,18,24,-1.948,0.327
11,18,25,-2.474,0.343
11,18,26,-2.52,0.347
11,18,27,-8.511,0.485
11,18,28,-4.808,0.536
11,18,29,-2.423,0.469
11,18,30,-2.473,0.338
11,18,31,-3.052,0.409
11,19,20,-1.031,0.452
11,19,21,-1.362,0.403
11,19,22,0.02,0.62
11,19,23,-0.397,0.521
11,19,24,-0.735,0.396
11,19,25,-1.219,0.407
11,19,26,-1.116,0.389
11,19,27,-2.926,0.579
11,19,28,-1.597,0.546
11,19,29,-1.009,0.428
11,19,30,-0.629,0.402
11,19,31,-0.937,0.479
11,20,21,-2.303,0.4
11,20,22,-0.616,0.514
11,20,23,-2.13,0.342
11,20,24,-2.072,0.407
11,20,25,-2.731,0.411
11,20,26,-3.295,0.322
11,20,27,-5.88,0.507
11,20,28,-5.15,0.437
11,20,29,-2.712,0.337
11,20,30,-2.464,0.324
11,20,31,-3.002,0.376
11,21,22,-0.82,0.564
11,21,23,-1.563,0.404
11,21,24,-1.723,0.369
11,21,25,-2.325,0.336
11,21,26,-2.283,0.336
11,21,27,-3.542,0.467
11,21,28,-3.126,0.436
11,21,29,-2.526,0.356
11,21,30,-2.667,0.358
11,21,31,-1.868,0.456
11,22,23,-0.498,0.523
11,22,24,-0.404,0.543
11,22,25,-0.796,0.566
11,22,26,-0.838,0.55
11,22,27,-1.979,0.692
11,22,28,-2.327,0.585
11,22,29,-1.066,0.515
11,22,30,-0.549,0.536
11,22,31,-1.126,0.662
11,23,24,-1.558,0.432
11,23,25,-1.804,0.397
11,23,26,-1.883,0.432
11,23,27,-4.892,0.466
11,23,28,-3.02,0.507
11,23,29,-1.982,0.366
11,23,30,-1.481,0.45
11,23,31,-2.016,0.464
11,24,25,-1.637,0.351
11,24,26,-1.858,0.318
11,24,27,-4.992,0.528
11,24,28,-3.343,0.529
11,24,29,-1.926,0.472
11,24,30,-1.503,0.329
11,24,31,-2.102,0.43
11,25,26,-2.248,0.334
11,25,27,-4.675,0.467
11,25,28,-3.926,0.462
11,25,29,-2.386,0.383
11,25,30,-1.933,0.349
11,25,31,-2.685,0.436
11,26,27,-7.928,0.482
11,26,28,-5.027,0.426
11,26,29,-2.399,0.342
11,26,30,-1.876,0.294
11,26,31,-2.727,0.447
11,27,28,-3.366,0.421
11,27,29,-8.037,0.411
11,27,30,-4.854,0.448
11,27,31,-7.159,0.521
11,28,29,-4.567,0.374
11,28,30,-3.022,0.383
11,28,31,-4.991,0.517
11,29,30,-2.473,0.332
11,29,31,-2.828,0.431
11,30,31,-3.204,0.389
12,13,14,-0.396,0.44
12,13,15,-0.23,0.581
12,13,16,-0.869,0.459
12,13,17,-0.099,0.621
12,13,18,-0.882,0.484
12,13,19,-0.513,0.551
12,13,20,-0.659,0.519
12,13,21,-0.921,0.647
12,13,22,-0.219,0.57
12,13,23,-0.634,0.679
12,13,24,-0.655,0.488
12,13,25,-0.734,0.616
12,13,26,-0.734,0.517
12,13,27,-2.81,0.607
12,13,28,-2.314,0.559
12,13,29,-1.037,0.597
12,13,30,-1.046,0.456
12,13,31,-0.751,0.495
12,14,15,-0.227,0.556
12,14,16,-1.096,0.48
12,14,17,0.008,0.641
12,14,18,-1.089,0.49
12,14,19,-0.585,0.546
12,14,20,-0.922,0.552
12,14,21,-0.989,0.658
12,14,22,-0.221,0.584
12,14,23,-0.747,0.67
12,14,24,-0.849,0.485
12,14,25,-0.977,0.623
12,14,26,-0.826,0.527
12,14,27,-2.858,0.592
12,14,28,-2.148,0.558
12,14,29,-1.148,0.616
12,14,30,-1.288,0.455
12,14,31,-0.916,0.517
12,15,16,-0.74,0.643
12,15,17,-0.285,0.508
12,15,18,-1.062,0.544
12,15,19,-0.354,0.551
12,15,20,-0.828,0.56
12,15,21,-0.877,0.61
12,15,22,-0.266,0.545
12,15,23,-0.756,0.557
12,15,24,-0.396,0.557
12,15,25,-0.733,0.618
12,15,26,-0.878,0.573
12,15,27,-1.932,0.58
12,15,28,-1.619,0.557
12,15,29,-0.726,0.467
12,15,30,-0.602,0.483
12,15,31,-0.717,0.533
12,16,17,-0.562,0.636
12,16,18,-1.967,0.454
12,16,19,-0.893,0.509
12,16,20,-1.765,0.548
12,16,21,-1.379,0.577
12,16,22,-0.483,0.607
12,16,23,-1.299,0.562
12,16,24,-1.235,0.466
12,16,25,-1.34,0.568
12,16,26,-1.194,0.485
12,16,27,-4.146,0.576
12,16,28,-3.113,0.584
12,16,29,-1.53,0.529
12,16,30,-1.455,0.49
12,16,31,-1.492,0.566
12,17,18,-0.743,0.604
12,17,19,-0.162,0.631
12,17,20,-0.618,0.549
12,17,21,-0.682,0.673
12,17,22,-0.246,0.566
12,17,23,-0.572,0.576
12,17,24,-0.306,0.638
12,17,25,-0.608,0.701
12,17,26,-0.696,0.645
12,17,27,-1.668,0.638
12,17,28,-2.027,0.61
12,17,29,-0.613,0.526
12,17,30,-0.384,0.599
12,17,31,-0.904,0.538
12,18,19,-1.095,0.506
12,18,20,-2.356,0.609
12,18,21,-1.708,0.576
12,18,22,-0.592,0.593
12,18,23,-1.745,0.554
12,18,24,-1.518,0.444
12,18,25,-1.65,0.562
12,18,26,-1.718,0.513
12,18,27,-4.245,0.596
12,18,28,-3.097,0.628
12,18,29,-1.601,0.587
12,18,30,-1.808,0.471
12,18,31,-1.893,0.47
12,19,20,-1.009,0.564
12,19,21,-0.832,0.575
12,19,22,-0.081,0.646
12,19,23,-0.416,0.611
12,19,24,-0.673,0.479
12,19,25,-0.867,0.562
12,19,26,-0.831,0.485
12,19,27,-1.997,0.657
12,19,28,-1.773,0.652
12,19,29,-0.691,0.513
12,19,30,-0.571,0.488
12,19,31,-0.694,0.554
12,20,21,-1.328,0.665
12,20,22,-0.326,0.587
12,20,23,-1.376,0.608
12,20,24,-1.348,0.572
12,20,25,-1.686,0.679
12,20,26,-2.265,0.553
12,20,27,-3.099,0.737
12,20,28,-3.263,0.679
12,20,29,-1.702,0.562
12,20,30,-1.524,0.546
12,20,31,-1.65,0.554
12,21,22,-0.89,0.667
12,21,23,-0.683,0.653
12,21,24,-0.87,0.572
12,21,25,-1.403,0.574
12,21,26,-1.277,0.572
12,21,27,-1.964,0.68
12,21,28,-2.02,0.671
12,21,29,-1.38,0.579
12,21,30,-1.845,0.577
12,21,31,-0.993,0.65
12,22,23,-0.365,0.606
12,22,24,-0.191,0.579
12,22,25,-0.746,0.663
12,22,26,-0.496,0.623
12,22,27,-0.854,0.721
12,22,28,-1.643,0.627
12,22,29,-0.554,0.564
12,22,30,-0.184,0.584
12,22,31,-0.508,0.627
12,23,24,-1.065,0.591
12,23,25,-0.838,0.647
12,23,26,-1.174,0.64
12,23,27,-2.921,0.674
12,23,28,-1.937,0.75
12,23,29,-1.15,0.581
12,23,30,-0.929,0.645
12,23,31,-1.051,0.639
12,24,25,-0.984,0.565
12,24,26,-1.221,0.478
12,24,27,-2.27,0.638
12,24,28,-2.123,0.652
12,24,29,-1.151,0.56
12,24,30,-1.003,0.459
12,24,31,-1.22,0.511
12,25,26,-1.221,0.563
12,25,27,-0.923,0.676
12,25,28,-1.495,0.697
12,25,29,-1.219,0.596
12,25,30,-1.015,0.568
12,25,31,-1.576,0.624
12,26,27,-4.124,0.661
12,26,28,-3.185,0.632
12,26,29,-1.31,0.522
12,26,30,-1.306,0.481
12,26,31,-1.543,0.599
12,27,28,-2.146,0.576
12,27,29,-4.222,0.573
12,27,30,-2.448,0.604
12,27,31,-3.324,0.608
12,28,29,-3.087,0.54
12,28,30,-2.091,0.552
12,28,31,-3.1,0.596
12,29,30,-1.431,0.496
12,29,31,-1.599,0.547
12,30,31,-2.277,0.503
13,14,15,0.068,0.569
13,14,16,-0.867,0.464
13,14,17,0.199,0.642
13,14,18,-0.811,0.486
13,14,19,-0.279,0.552
13,14,20,-0.624,0.508
13,14,21,-0.838,0.653
13,14,22,-0.002,0.572
13,14,23,-0.564,0.683
13,14,24,-0.526,0.489
13,14,25,-0.709,0.616
13,14,26,-0.765,0.517
13,14,27,-2.486,0.607
13,14,28,-2.018,0.55
13,14,29,-0.784,0.618
13,14,30,-1.144,0.455
13,14,31,-0.627,0.501
13,15,16,-0.313,0.657
13,15,17,0.132,0.6
13,15,18,-0.512,0.621
13,15,19,0.104,0.617
13,15,20,-0.153,0.608
13,15,21,-0.291,0.697
13,15,22,0.123,0.594
13,15,23,-0.189,0.69
13,15,24,0.069,0.616
13,15,25,-0.266,0.69
13,15,26,-0.457,0.629
13,15,27,-0.807,0.662
13,15,28,-0.869,0.611
13,15,29,-0.243,0.59
13,15,30,-0.104,0.555
13,15,31,-0.141,0.62
13,16,17,-0.234,0.665
13,16,18,-1.398,0.493
13,16,19,-0.576,0.553
13,16,20,-1.114,0.532
13,16,21,-1.042,0.65
13,16,22,-0.274,0.609
13,16,23,-0.87,0.67
13,16,24,-0.839,0.502
13,16,25,-0.999,0.616
13,16,26,-0.909,0.517
13,16,27,-2.839,0.614
13,16,28,-2.345,0.57
13,16,29,-1.027,0.606
13,16,30,-1.217,0.492
13,16,31,-1.066,0.572
13,17,18,-0.318,0.673
13,17,19,0.238,0.684
13,17,20,-0.051,0.609
13,17,21,-0.191,0.753
13,17,22,0.114,0.621
13,17,23,-0.138,0.7
13,17,24,0.116,0.685
13,17,25,-0.158,0.765
13,17,26,-0.39,0.693
13,17,27,-0.802,0.714
13,17,28,-1.369,0.663
13,17,29,-0.154,0.637
13,17,30,-0.011,0.642
13,17,31,-0.302,0.623
13,18,19,-0.669,0.567
13,18,20,-1.359,0.587
13,18,21,-1.087,0.648
13,18,22,-0.293,0.612
13,18,23,-1.105,0.675
13,18,24,-0.86,0.503
13,18,25,-0.936,0.616
13,18,26,-1.085,0.546
13,18,27,-2.655,0.645
13,18,28,-2.401,0.617
13,18,29,-0.824,0.698
13,18,30,-1.329,0.5
13,18,31,-1.147,0.527
13,19,20,-0.431,0.591
13,19,21,-0.259,0.651
13,19,22,0.215,0.671
13,19,23,-0.085,0.718
13,19,24,-0.227,0.544
13,19,25,-0.504,0.617
13,19,26,-0.466,0.545
13,19,27,-1.753,0.71
13,19,28,-1.586,0.673
13,19,29,-0.328,0.613
13,19,30,-0.265,0.544
13,19,31,-0.251,0.612
13,20,21,-0.591,0.685
13,20,22,0.098,0.59
13,20,23,-0.753,0.685
13,20,24,-0.664,0.571
13,20,25,-0.978,0.672
13,20,26,-1.347,0.552
13,20,27,-2.229,0.715
13,20,28,-2.676,0.618
13,20,29,-0.8,0.624
13,20,30,-0.968,0.525
13,20,31,-0.827,0.555
13,21,22,-0.191,0.704
13,21,23,-0.224,0.765
13,21,24,-0.386,0.65
13,21,25,-0.74,0.649
13,21,26,-0.688,0.667
13,21,27,-1.542,0.741
13,21,28,-1.419,0.699
13,21,29,-0.769,0.675
13,21,30,-2.279,0.65
13,21,31,-0.616,0.71
13,22,23,-0.057,0.687
13,22,24,0.087,0.602
13,22,25,-0.171,0.685
13,22,26,-0.351,0.632
13,22,27,-0.52,0.737
13,22,28,-1.256,0.625
13,22,29,-0.264,0.628
13,22,30,-0.068,0.589
13,22,31,-0.166,0.644
13,23,24,-0.516,0.697
13,23,25,-0.467,0.742
13,23,26,-0.867,0.725
13,23,27,-2.084,0.782
13,23,28,-1.263,0.809
13,23,29,-0.613,0.743
13,23,30,-0.588,0.714
13,23,31,-0.595,0.757
13,24,25,-0.42,0.62
13,24,26,-0.69,0.52
13,24,27,-1.547,0.679
13,24,28,-1.757,0.644
13,24,29,-0.634,0.655
13,24,30,-0.741,0.496
13,24,31,-0.623,0.559
13,25,26,-0.661,0.617
13,25,27,-0.498,0.719
13,25,28,-0.992,0.695
13,25,29,-0.681,0.685
13,25,30,-0.619,0.616
13,25,31,-0.976,0.665
13,26,27,-3.094,0.686
13,26,28,-2.666,0.617
13,26,29,-0.777,0.608
13,26,30,-1.061,0.515
13,26,31,-1.026,0.617
13,27,28,-1.844,0.614
13,27,29,-2.966,0.672
13,27,30,-2.085,0.628
13,27,31,-2.21,0.66
13,28,29,-2.258,0.604
13,28,30,-2.405,0.549
13,28,31,-2.355,0.598
13,29,30,-0.955,0.586
13,29,31,-0.803,0.666
13,30,31,-1.892,0.524
14,15,16,-0.383,0.684
14,15,17,0.174,0.636
14,15,18,-0.606,0.607
14,15,19,0.039,0.631
14,15,20,-0.261,0.592
14,15,21,-0.493,0.676
14,15,22,-0.049,0.576
14,15,23,-0.329,0.66
14,15,24,-0.044,0.615
14,15,25,-0.323,0.662
14,15,26,-0.536,0.621
14,15,27,-1.657,0.608
14,15,28,-0.872,0.555
14,15,29,-0.45,0.597
14,15,30,-0.515,0.544
14,15,31,-0.211,0.618
14,16,17,-0.127,0.717
14,16,18,-2.067,0.413
14,16,19,-0.796,0.538
14,16,20,-1.704,0.469
14,16,21,-1.683,0.558
14,16,22,-0.568,0.591
14,16,23,-1.436,0.59
14,16,24,-1.351,0.446
14,16,25,-1.543,0.511
14,16,26,-1.344,0.441
14,16,27,-4.483,0.505
14,16,28,-2.981,0.455
14,16,29,-1.58,0.626
14,16,30,-2.037,0.42
14,16,31,-1.585,0.541
14,17,18,-0.243,0.699
14,17,19,0.303,0.734
14,17,20,0.046,0.635
14,17,21,-0.224,0.778
14,17,22,0.051,0.64
14,17,23,-0.11,0.705
14,17,24,0.101,0.718
14,17,25,-0.112,0.781
14,17,26,-0.224,0.721
14,17,27,-1.263,0.702
14,17,28,-1.272,0.648
14,17,29,-0.146,0.692
14,17,30,-0.347,0.649
14,17,31,-0.313,0.653
14,18,19,-0.874,0.528
14,18,20,-1.955,0.471
14,18,21,-1.825,0.551
14,18,22,-0.658,0.552
14,18,23,-1.572,0.572
14,18,24,-1.428,0.405
14,18,25,-1.52,0.496
14,18,26,-1.49,0.445
14,18,27,-4.353,0.487
14,18,28,-3.335,0.429
14,18,29,-1.587,0.69
14,18,30,-2.45,0.365
14,18,31,-1.773,0.409
14,19,20,-0.638,0.555
14,19,21,-0.545,0.565
14,19,22,0.141,0.665
14,19,23,-0.308,0.686
