id1,id2,id3,id4,R2_N4_cv,R2_N4_fit
5,8,13,30,-1.117,0.478
5,8,13,31,-0.67,0.529
5,8,14,15,-0.335,0.563
5,8,14,16,-1.654,0.448
5,8,14,17,0.005,0.639
5,8,14,18,-1.674,0.416
5,8,14,19,-0.496,0.542
5,8,14,20,-1.42,0.41
5,8,14,21,-1.403,0.609
5,8,14,22,-0.509,0.517
5,8,14,23,-1.198,0.579
5,8,14,24,-1.188,0.411
5,8,14,25,-1.158,0.529
5,8,14,26,-1.318,0.483
5,8,14,27,-5.072,0.676
5,8,14,28,-4.89,0.566
5,8,14,29,-1.137,0.703
5,8,14,30,-2.243,0.401
5,8,14,31,-1.343,0.459
5,8,15,16,-0.772,0.666
5,8,15,17,-0.361,0.489
5,8,15,18,-1.428,0.544
5,8,15,19,-0.364,0.567
5,8,15,20,-1.255,0.488
5,8,15,21,-0.892,0.589
5,8,15,22,-0.442,0.483
5,8,15,23,-0.817,0.486
5,8,15,24,-0.555,0.546
5,8,15,25,-0.881,0.579
5,8,15,26,-0.95,0.611
5,8,15,27,-3.995,0.692
5,8,15,28,-3.301,0.614
5,8,15,29,-1.235,0.48
5,8,15,30,-0.946,0.496
5,8,15,31,-0.824,0.538
5,8,16,17,-0.509,0.642
5,8,16,18,-2.751,0.379
5,8,16,19,-1.024,0.498
5,8,16,20,-2.708,0.411
5,8,16,21,-1.828,0.493
5,8,16,22,-0.802,0.558
5,8,16,23,-1.789,0.439
5,8,16,24,-2.016,0.396
5,8,16,25,-1.959,0.455
5,8,16,26,-1.744,0.424
5,8,16,27,-7.747,0.683
5,8,16,28,-6.535,0.654
5,8,16,29,-2.041,0.609
5,8,16,30,-2.044,0.5
5,8,16,31,-2.062,0.555
5,8,17,18,-1.047,0.606
5,8,17,19,0,0.646
5,8,17,20,-0.785,0.47
5,8,17,21,-0.737,0.632
5,8,17,22,-0.504,0.499
5,8,17,23,-0.594,0.493
5,8,17,24,-0.409,0.635
5,8,17,25,-0.739,0.648
5,8,17,26,-0.606,0.664
5,8,17,27,-3.781,0.723
5,8,17,28,-4.091,0.63
5,8,17,29,-1.146,0.512
5,8,17,30,-0.706,0.607
5,8,17,31,-1.167,0.502
5,8,18,19,-1.353,0.441
5,8,18,20,-3.695,0.338
5,8,18,21,-2.781,0.475
5,8,18,22,-1.415,0.472
5,8,18,23,-2.501,0.359
5,8,18,24,-2.404,0.303
5,8,18,25,-2.456,0.407
5,8,18,26,-2.233,0.392
5,8,18,27,-8.238,0.687
5,8,18,28,-6.857,0.576
5,8,18,29,-2.256,0.526
5,8,18,30,-2.99,0.371
5,8,18,31,-2.652,0.355
5,8,19,20,-1.282,0.561
5,8,19,21,-0.984,0.48
5,8,19,22,0.142,0.733
5,8,19,23,-0.381,0.531
5,8,19,24,-0.83,0.44
5,8,19,25,-1.032,0.46
5,8,19,26,-1.036,0.45
5,8,19,27,-4.057,0.688
5,8,19,28,-1.898,0.723
5,8,19,29,-0.946,0.557
5,8,19,30,-0.787,0.478
5,8,19,31,-0.771,0.494
5,8,20,21,-2.09,0.501
5,8,20,22,-1.077,0.438
5,8,20,23,-2.368,0.332
5,8,20,24,-2.722,0.442
5,8,20,25,-2.388,0.455
5,8,20,26,-2.809,0.438
5,8,20,27,-6.242,0.651
5,8,20,28,-7.913,0.557
5,8,20,29,-2.633,0.491
5,8,20,30,-3.48,0.413
5,8,20,31,-2.868,0.307
5,8,21,22,-0.875,0.577
5,8,21,23,-1.351,0.471
5,8,21,24,-1.646,0.445
5,8,21,25,-1.706,0.47
5,8,21,26,-1.73,0.456
5,8,21,27,-5.317,0.676
5,8,21,28,-3.812,0.659
5,8,21,29,-1.614,0.546
5,8,21,30,-2.17,0.508
5,8,21,31,-1.44,0.501
5,8,22,23,-0.52,0.449
5,8,22,24,-0.732,0.51
5,8,22,25,-0.851,0.541
5,8,22,26,-0.778,0.623
5,8,22,27,-3.771,0.702
5,8,22,28,-4.595,0.56
5,8,22,29,-1.053,0.505
5,8,22,30,-0.922,0.524
5,8,22,31,-1.298,0.503
5,8,23,24,-1.881,0.43
5,8,23,25,-1.524,0.435
5,8,23,26,-1.668,0.492
5,8,23,27,-6.485,0.67
5,8,23,28,-5.059,0.631
5,8,23,29,-1.854,0.477
5,8,23,30,-2.008,0.515
5,8,23,31,-1.887,0.453
5,8,24,25,-1.553,0.391
5,8,24,26,-1.498,0.393
5,8,24,27,-6.449,0.669
5,8,24,28,-5.879,0.62
5,8,24,29,-1.714,0.577
5,8,24,30,-1.901,0.379
5,8,24,31,-1.964,0.389
5,8,25,26,-1.776,0.419
5,8,25,27,-5.528,0.672
5,8,25,28,-4.988,0.649
5,8,25,29,-1.891,0.549
5,8,25,30,-1.544,0.452
5,8,25,31,-1.951,0.451
5,8,26,27,-7.661,0.677
5,8,26,28,-6.49,0.685
5,8,26,29,-1.78,0.599
5,8,26,30,-1.505,0.435
5,8,26,31,-2.07,0.485
5,8,27,28,-8.629,0.666
5,8,27,29,-5.623,0.664
5,8,27,30,-4.684,0.712
5,8,27,31,-6.346,0.743
5,8,28,29,-5.362,0.6
5,8,28,30,-4.962,0.609
5,8,28,31,-6.513,0.587
5,8,29,30,-2.257,0.608
5,8,29,31,-2.188,0.525
5,8,30,31,-3.152,0.432
5,9,10,11,-0.325,0.71
5,9,10,12,-0.141,0.764
5,9,10,13,0.258,0.757
5,9,10,14,0.057,0.734
5,9,10,15,0.431,0.885
5,9,10,16,-0.195,0.728
5,9,10,17,0.483,0.816
5,9,10,18,-0.471,0.707
5,9,10,19,-0.028,0.705
5,9,10,20,-0.247,0.702
5,9,10,21,-0.295,0.703
5,9,10,22,-0.087,0.8
5,9,10,23,-0.38,0.709
5,9,10,24,-0.071,0.71
5,9,10,25,-0.177,0.702
5,9,10,26,-0.354,0.714
5,9,10,27,-3.606,0.807
5,9,10,28,-1.233,0.838
5,9,10,29,0.138,0.808
5,9,10,30,0.326,0.775
5,9,10,31,0.01,0.736
5,9,11,12,-0.934,0.441
5,9,11,13,-0.469,0.537
5,9,11,14,-1.02,0.524
5,9,11,15,-0.554,0.51
5,9,11,16,-1.651,0.485
5,9,11,17,-0.421,0.594
5,9,11,18,-2.258,0.394
5,9,11,19,-1.106,0.46
5,9,11,20,-2.019,0.433
5,9,11,21,-1.719,0.5
5,9,11,22,-0.734,0.578
5,9,11,23,-1.479,0.422
5,9,11,24,-1.949,0.381
5,9,11,25,-1.675,0.461
5,9,11,26,-1.777,0.468
5,9,11,27,-6.737,0.76
5,9,11,28,-3.679,0.777
5,9,11,29,-1.596,0.524
5,9,11,30,-1.852,0.464
5,9,11,31,-1.824,0.474
5,9,12,13,-0.552,0.455
5,9,12,14,-0.698,0.473
5,9,12,15,-0.63,0.49
5,9,12,16,-1.429,0.456
5,9,12,17,-0.441,0.529
5,9,12,18,-1.897,0.485
5,9,12,19,-0.788,0.487
5,9,12,20,-1.542,0.507
5,9,12,21,-1.26,0.585
5,9,12,22,-0.55,0.542
5,9,12,23,-1.051,0.553
5,9,12,24,-1.294,0.431
5,9,12,25,-1.391,0.564
5,9,12,26,-1.141,0.51
5,9,12,27,-4.607,0.771
5,9,12,28,-3.236,0.665
5,9,12,29,-1.044,0.514
5,9,12,30,-1.358,0.472
5,9,12,31,-1.26,0.491
5,9,13,14,-0.426,0.466
5,9,13,15,-0.115,0.56
5,9,13,16,-0.955,0.484
5,9,13,17,0.04,0.603
5,9,13,18,-1.153,0.52
5,9,13,19,-0.264,0.556
5,9,13,20,-0.633,0.518
5,9,13,21,-0.744,0.665
5,9,13,22,-0.13,0.571
5,9,13,23,-0.539,0.69
5,9,13,24,-0.615,0.489
5,9,13,25,-0.579,0.617
5,9,13,26,-0.767,0.547
5,9,13,27,-3.506,0.784
5,9,13,28,-2.691,0.662
5,9,13,29,-0.477,0.621
5,9,13,30,-1,0.493
5,9,13,31,-0.689,0.535
5,9,14,15,-0.186,0.581
5,9,14,16,-1.243,0.484
5,9,14,17,0.073,0.649
5,9,14,18,-1.34,0.451
5,9,14,19,-0.459,0.551
5,9,14,20,-1.088,0.478
5,9,14,21,-1.005,0.622
5,9,14,22,-0.467,0.53
5,9,14,23,-1.009,0.599
5,9,14,24,-0.938,0.446
5,9,14,25,-0.865,0.553
5,9,14,26,-0.974,0.522
5,9,14,27,-4.802,0.772
5,9,14,28,-2.641,0.632
5,9,14,29,-0.593,0.71
5,9,14,30,-1.651,0.462
5,9,14,31,-1.019,0.508
5,9,15,16,-0.513,0.659
5,9,15,17,-0.255,0.514
5,9,15,18,-1.213,0.545
5,9,15,19,-0.249,0.569
5,9,15,20,-0.874,0.529
5,9,15,21,-0.586,0.59
5,9,15,22,-0.37,0.5
5,9,15,23,-0.5,0.513
5,9,15,24,-0.409,0.548
5,9,15,25,-0.558,0.583
5,9,15,26,-0.565,0.619
5,9,15,27,-2.497,0.767
5,9,15,28,-1.5,0.648
5,9,15,29,-0.322,0.505
5,9,15,30,-0.526,0.523
5,9,15,31,-0.655,0.557
5,9,16,17,-0.324,0.643
5,9,16,18,-2.229,0.41
5,9,16,19,-0.928,0.505
5,9,16,20,-2.261,0.467
5,9,16,21,-1.413,0.505
5,9,16,22,-0.704,0.561
5,9,16,23,-1.688,0.472
5,9,16,24,-1.673,0.42
5,9,16,25,-1.536,0.474
5,9,16,26,-1.109,0.461
5,9,16,27,-6.41,0.764
5,9,16,28,-3.905,0.672
5,9,16,29,-1.14,0.595
5,9,16,30,-1.472,0.523
5,9,16,31,-1.706,0.566
5,9,17,18,-0.921,0.606
5,9,17,19,0.061,0.646
5,9,17,20,-0.55,0.503
5,9,17,21,-0.559,0.635
5,9,17,22,-0.485,0.517
5,9,17,23,-0.408,0.522
5,9,17,24,-0.312,0.632
5,9,17,25,-0.434,0.65
5,9,17,26,-0.353,0.671
5,9,17,27,-2.693,0.791
5,9,17,28,-2.264,0.668
5,9,17,29,-0.283,0.538
5,9,17,30,-0.46,0.625
5,9,17,31,-0.981,0.531
5,9,18,19,-1.322,0.455
5,9,18,20,-3.166,0.394
5,9,18,21,-1.965,0.512
5,9,18,22,-1.287,0.477
5,9,18,23,-2.073,0.403
5,9,18,24,-2.065,0.34
5,9,18,25,-1.894,0.46
5,9,18,26,-1.553,0.453
5,9,18,27,-7.903,0.764
5,9,18,28,-5.283,0.621
5,9,18,29,-1.362,0.525
5,9,18,30,-2.341,0.431
5,9,18,31,-2.151,0.397
5,9,19,20,-1.237,0.561
5,9,19,21,-0.808,0.493
5,9,19,22,0.298,0.749
5,9,19,23,-0.366,0.539
5,9,19,24,-0.806,0.455
5,9,19,25,-1.007,0.475
5,9,19,26,-0.878,0.471
5,9,19,27,-3.68,0.76
5,9,19,28,-1.548,0.724
5,9,19,29,-0.468,0.559
5,9,19,30,-0.715,0.497
5,9,19,31,-0.809,0.507
5,9,20,21,-1.553,0.549
5,9,20,22,-0.841,0.465
5,9,20,23,-1.957,0.413
5,9,20,24,-2.238,0.446
5,9,20,25,-1.865,0.508
5,9,20,26,-2.321,0.502
5,9,20,27,-5.599,0.781
5,9,20,28,-4.355,0.662
5,9,20,29,-1.691,0.559
5,9,20,30,-2.703,0.504
5,9,20,31,-2.127,0.401
5,9,21,22,-0.549,0.58
5,9,21,23,-1.011,0.499
5,9,21,24,-1.309,0.471
5,9,21,25,-1.418,0.489
5,9,21,26,-1.112,0.484
5,9,21,27,-3.604,0.759
5,9,21,28,-1.989,0.673
5,9,21,29,-0.823,0.55
5,9,21,30,-1.431,0.529
5,9,21,31,-1.02,0.522
5,9,22,23,-0.467,0.471
5,9,22,24,-0.63,0.507
5,9,22,25,-0.607,0.547
5,9,22,26,-0.562,0.625
5,9,22,27,-2.788,0.771
5,9,22,28,-2.512,0.618
5,9,22,29,-0.528,0.523
5,9,22,30,-0.738,0.542
5,9,22,31,-1.13,0.519
5,9,23,24,-1.64,0.448
5,9,23,25,-1.202,0.471
5,9,23,26,-1.252,0.528
5,9,23,27,-5.074,0.771
5,9,23,28,-3.027,0.691
5,9,23,29,-0.973,0.513
5,9,23,30,-1.569,0.56
5,9,23,31,-1.505,0.502
5,9,24,25,-1.234,0.429
5,9,24,26,-1.053,0.457
5,9,24,27,-5.392,0.758
5,9,24,28,-3.656,0.65
5,9,24,29,-1.046,0.573
5,9,24,30,-1.418,0.433
5,9,24,31,-1.718,0.421
5,9,25,26,-1.313,0.459
5,9,25,27,-4.047,0.759
5,9,25,28,-2.656,0.671
5,9,25,29,-0.966,0.553
5,9,25,30,-1.013,0.487
5,9,25,31,-1.569,0.483
5,9,26,27,-5.75,0.767
5,9,26,28,-3.537,0.718
5,9,26,29,-0.853,0.607
5,9,26,30,-0.972,0.484
5,9,26,31,-1.739,0.524
5,9,27,28,-5.603,0.767
5,9,27,29,-4.679,0.758
5,9,27,30,-3.895,0.8
5,9,27,31,-5.387,0.834
5,9,28,29,-2.475,0.636
5,9,28,30,-2.026,0.659
5,9,28,31,-3.694,0.646
5,9,29,30,-1.111,0.612
5,9,29,31,-1.141,0.548
5,9,30,31,-2.634,0.489
5,10,11,12,-0.488,0.534
5,10,11,13,-0.083,0.587
5,10,11,14,-0.397,0.6
5,10,11,15,-0.221,0.622
5,10,11,16,-0.967,0.551
5,10,11,17,-0.552,0.66
5,10,11,18,-1.144,0.509
5,10,11,19,-0.452,0.533
5,10,11,20,-1.117,0.537
5,10,11,21,-0.805,0.576
5,10,11,22,-0.646,0.624
5,10,11,23,-0.721,0.531
5,10,11,24,-0.913,0.509
5,10,11,25,-1.046,0.547
5,10,11,26,-1.077,0.545
5,10,11,27,-4.973,0.798
5,10,11,28,-2.309,0.857
5,10,11,29,-0.685,0.652
5,10,11,30,-0.64,0.596
5,10,11,31,-0.772,0.583
5,10,12,13,-0.278,0.539
5,10,12,14,-0.338,0.558
5,10,12,15,-0.259,0.607
5,10,12,16,-1.038,0.528
5,10,12,17,-0.201,0.607
5,10,12,18,-1.24,0.518
5,10,12,19,-0.522,0.54
5,10,12,20,-1.183,0.557
5,10,12,21,-0.782,0.619
5,10,12,22,-0.365,0.577
5,10,12,23,-0.754,0.583
5,10,12,24,-0.85,0.504
5,10,12,25,-1.111,0.594
5,10,12,26,-0.892,0.561
5,10,12,27,-3.271,0.81
5,10,12,28,-2.25,0.777
5,10,12,29,-0.505,0.639
5,10,12,30,-0.609,0.591
5,10,12,31,-0.804,0.573
5,10,13,14,-0.19,0.553
5,10,13,15,0.038,0.632
5,10,13,16,-0.741,0.548
5,10,13,17,0.116,0.644
5,10,13,18,-0.735,0.55
5,10,13,19,-0.162,0.58
5,10,13,20,-0.502,0.57
5,10,13,21,-0.294,0.677
5,10,13,22,-0.099,0.599
5,10,13,23,-0.3,0.678
5,10,13,24,-0.434,0.538
5,10,13,25,-0.463,0.633
5,10,13,26,-0.573,0.586
5,10,13,27,-2.445,0.817
5,10,13,28,-1.778,0.769
5,10,13,29,-0.097,0.696
5,10,13,30,-0.326,0.595
5,10,13,31,-0.375,0.598
5,10,14,15,0.129,0.666
5,10,14,16,-0.756,0.56
5,10,14,17,0.25,0.696
5,10,14,18,-0.712,0.546
5,10,14,19,-0.178,0.593
5,10,14,20,-0.602,0.567
5,10,14,21,-0.32,0.66
5,10,14,22,-0.224,0.598
5,10,14,23,-0.565,0.643
5,10,14,24,-0.392,0.546
5,10,14,25,-0.48,0.607
5,10,14,26,-0.621,0.583
5,10,14,27,-2.959,0.808
5,10,14,28,-1.374,0.759
5,10,14,29,-0.024,0.784
5,10,14,30,-0.586,0.589
5,10,14,31,-0.423,0.603
5,10,15,16,-0.162,0.698
5,10,15,17,-0.012,0.621
5,10,15,18,-0.705,0.621
5,10,15,19,-0.001,0.631
5,10,15,20,-0.355,0.63
5,10,15,21,-0.102,0.665
5,10,15,22,-0.064,0.61
5,10,15,23,-0.104,0.619
5,10,15,24,-0.086,0.616
5,10,15,25,-0.185,0.656
5,10,15,26,-0.246,0.674
5,10,15,27,-1.45,0.82
5,10,15,28,-0.653,0.783
5,10,15,29,0.068,0.646
5,10,15,30,0.073,0.651
5,10,15,31,-0.214,0.666
5,10,16,17,-0.066,0.674
5,10,16,18,-1.47,0.504
5,10,16,19,-0.651,0.548
5,10,16,20,-1.496,0.534
5,10,16,21,-0.849,0.567
5,10,16,22,-0.455,0.598
5,10,16,23,-1.075,0.541
5,10,16,24,-1.083,0.504
5,10,16,25,-1.048,0.541
5,10,16,26,-0.674,0.532
5,10,16,27,-5.435,0.797
5,10,16,28,-2.892,0.762
5,10,16,29,-0.434,0.672
5,10,16,30,-0.664,0.609
5,10,16,31,-0.935,0.612
5,10,17,18,-0.551,0.636
5,10,17,19,0.158,0.666
5,10,17,20,-0.19,0.602
5,10,17,21,-0.091,0.682
5,10,17,22,-0.117,0.606
5,10,17,23,-0.074,0.609
5,10,17,24,-0.081,0.641
5,10,17,25,-0.16,0.687
5,10,17,26,-0.122,0.697
5,10,17,27,-1.704,0.832
5,10,17,28,-1.336,0.784
5,10,17,29,0.076,0.656
5,10,17,30,0.028,0.711
5,10,17,31,-0.488,0.626
5,10,18,19,-0.89,0.527
5,10,18,20,-2.287,0.497
5,10,18,21,-1.335,0.614
5,10,18,22,-1.06,0.545
5,10,18,23,-1.449,0.511
5,10,18,24,-1.294,0.47
5,10,18,25,-1.36,0.57
5,10,18,26,-1.022,0.543
5,10,18,27,-6.374,0.797
5,10,18,28,-4.196,0.759
5,10,18,29,-0.639,0.64
5,10,18,30,-1.172,0.604
5,10,18,31,-1.248,0.526
5,10,19,20,-0.874,0.586
5,10,19,21,-0.53,0.561
5,10,19,22,0.209,0.708
5,10,19,23,-0.233,0.575
5,10,19,24,-0.383,0.533
5,10,19,25,-0.65,0.541
5,10,19,26,-0.655,0.536
5,10,19,27,-2.689,0.797
5,10,19,28,-0.938,0.791
5,10,19,29,-0.108,0.648
5,10,19,30,-0.301,0.59
5,10,19,31,-0.503,0.571
5,10,20,21,-0.953,0.6
5,10,20,22,-0.514,0.554
5,10,20,23,-1.413,0.522
5,10,20,24,-1.333,0.506
5,10,20,25,-1.29,0.567
5,10,20,26,-1.721,0.558
5,10,20,27,-2.752,0.808
5,10,20,28,-2.228,0.773
5,10,20,29,-0.944,0.671
5,10,20,30,-1.469,0.617
5,10,20,31,-1.203,0.533
5,10,21,22,-0.144,0.628
5,10,21,23,-0.518,0.573
5,10,21,24,-0.999,0.57
5,10,21,25,-1.038,0.583
5,10,21,26,-0.777,0.559
5,10,21,27,-3.038,0.797
5,10,21,28,-1.295,0.768
5,10,21,29,-0.372,0.652
5,10,21,30,-0.423,0.621
5,10,21,31,-0.387,0.6
5,10,22,23,-0.221,0.557
5,10,22,24,-0.447,0.55
5,10,22,25,-0.37,0.598
5,10,22,26,-0.326,0.645
5,10,22,27,-2.6,0.813
5,10,22,28,-1.877,0.757
5,10,22,29,-0.19,0.645
5,10,22,30,-0.132,0.637
5,10,22,31,-0.623,0.601
5,10,23,24,-1.05,0.518
5,10,23,25,-0.808,0.55
5,10,23,26,-0.916,0.576
5,10,23,27,-4.564,0.804
5,10,23,28,-2.282,0.789
5,10,23,29,-0.337,0.641
5,10,23,30,-0.687,0.651
5,10,23,31,-0.87,0.592
5,10,24,25,-0.723,0.539
5,10,24,26,-0.641,0.553
5,10,24,27,-4.165,0.798
5,10,24,28,-2.665,0.758
5,10,24,29,-0.324,0.654
5,10,24,30,-0.474,0.603
5,10,24,31,-0.955,0.528
5,10,25,26,-1.041,0.536
5,10,25,27,-3.417,0.797
5,10,25,28,-1.994,0.767
5,10,25,29,-0.406,0.654
5,10,25,30,-0.388,0.595
5,10,25,31,-0.908,0.571
5,10,26,27,-4.961,0.797
5,10,26,28,-2.684,0.783
5,10,26,29,-0.338,0.68
5,10,26,30,-0.473,0.588
5,10,26,31,-1.056,0.589
5,10,27,28,-4.142,0.82
5,10,27,29,-2.7,0.803
5,10,27,30,-1.092,0.84
5,10,27,31,-3.539,0.858
5,10,28,29,-1.099,0.773
5,10,28,30,-0.198,0.79
5,10,28,31,-2.109,0.775
5,10,29,30,-0.368,0.742
5,10,29,31,-0.39,0.681
5,10,30,31,-1.309,0.623
5,11,12,13,-0.831,0.543
5,11,12,14,-0.801,0.526
5,11,12,15,-0.559,0.492
5,11,12,16,-1.528,0.493
5,11,12,17,-0.327,0.598
5,11,12,18,-1.902,0.517
5,11,12,19,-0.662,0.487
5,11,12,20,-1.807,0.552
5,11,12,21,-1.827,0.59
5,11,12,22,-0.456,0.637
5,11,12,23,-1.195,0.558
5,11,12,24,-1.041,0.452
5,11,12,25,-1.607,0.572
5,11,12,26,-1.391,0.509
5,11,12,27,-6.873,0.635
5,11,12,28,-3.303,0.664
5,11,12,29,-1.126,0.487
5,11,12,30,-1.889,0.454
5,11,12,31,-1.516,0.551
5,11,13,14,-0.74,0.541
5,11,13,15,-0.252,0.603
5,11,13,16,-1.007,0.559
5,11,13,17,0.027,0.698
5,11,13,18,-1.194,0.59
5,11,13,19,-0.446,0.573
5,11,13,20,-0.931,0.602
5,11,13,21,-1.181,0.695
5,11,13,22,-0.298,0.693
5,11,13,23,-0.748,0.693
5,11,13,24,-0.764,0.543
5,11,13,25,-0.914,0.649
5,11,13,26,-0.783,0.579
5,11,13,27,-5.467,0.696
5,11,13,28,-2.63,0.721
5,11,13,29,-0.863,0.655
5,11,13,30,-1.173,0.535
5,11,13,31,-1.009,0.639
5,11,14,15,-0.37,0.604
5,11,14,16,-1.561,0.529
5,11,14,17,-0.028,0.761
5,11,14,18,-1.824,0.505
5,11,14,19,-0.588,0.555
5,11,14,20,-1.583,0.528
5,11,14,21,-1.818,0.625
5,11,14,22,-0.471,0.676
5,11,14,23,-1.022,0.616
5,11,14,24,-1.239,0.475
5,11,14,25,-1.596,0.558
5,11,14,26,-1.365,0.51
5,11,14,27,-5.137,0.572
5,11,14,28,-2.961,0.575
5,11,14,29,-1.375,0.694
5,11,14,30,-1.969,0.457
5,11,14,31,-1.829,0.582
5,11,15,16,-0.745,0.677
5,11,15,17,-0.429,0.564
5,11,15,18,-1.466,0.559
5,11,15,19,-0.38,0.559
5,11,15,20,-1.433,0.518
5,11,15,21,-1.414,0.545
5,11,15,22,-0.592,0.58
5,11,15,23,-0.97,0.472
5,11,15,24,-0.604,0.548
5,11,15,25,-1.043,0.549
5,11,15,26,-1.089,0.587
5,11,15,27,-5.6,0.541
5,11,15,28,-2.529,0.53
5,11,15,29,-1.05,0.432
5,11,15,30,-1.353,0.451
5,11,15,31,-1.288,0.556
5,11,16,17,-0.458,0.74
5,11,16,18,-2.891,0.418
5,11,16,19,-1.038,0.492
5,11,16,20,-3.042,0.492
5,11,16,21,-2.286,0.458
5,11,16,22,-0.796,0.703
5,11,16,23,-1.942,0.447
5,11,16,24,-1.934,0.422
5,11,16,25,-2.389,0.439
5,11,16,26,-1.85,0.41
5,11,16,27,-9.152,0.518
5,11,16,28,-5.044,0.595
5,11,16,29,-2.174,0.527
5,11,16,30,-2.141,0.458
5,11,16,31,-2.439,0.649
5,11,17,18,-0.919,0.689
5,11,17,19,-0.046,0.66
5,11,17,20,-1.036,0.566
5,11,17,21,-2.329,0.661
5,11,17,22,-0.893,0.636
5,11,17,23,-0.798,0.565
5,11,17,24,-0.418,0.665
5,11,17,25,-0.85,0.684
5,11,17,26,-0.779,0.695
5,11,17,27,-5.292,0.663
5,11,17,28,-3.236,0.683
5,11,17,29,-0.97,0.564
5,11,17,30,-0.855,0.638
5,11,17,31,-1.565,0.612
5,11,18,19,-1.43,0.431
5,11,18,20,-4.408,0.421
5,11,18,21,-3.29,0.373
5,11,18,22,-1.303,0.607
5,11,18,23,-2.646,0.372
5,11,18,24,-2.464,0.328
5,11,18,25,-2.975,0.344
5,11,18,26,-2.65,0.359
5,11,18,27,-11.583,0.551
5,11,18,28,-5.439,0.538
5,11,18,29,-2.697,0.471
5,11,18,30,-3.315,0.338
5,11,18,31,-3.485,0.423
5,11,19,20,-1.483,0.558
5,11,19,21,-1.388,0.447
5,11,19,22,-0.071,0.719
5,11,19,23,-0.484,0.533
5,11,19,24,-0.9,0.428
5,11,19,25,-1.307,0.439
5,11,19,26,-1.175,0.431
5,11,19,27,-4.459,0.579
5,11,19,28,-1.767,0.634
5,11,19,29,-1.068,0.502
5,11,19,30,-0.874,0.448
5,11,19,31,-1.176,0.491
5,11,20,21,-2.98,0.504
5,11,20,22,-1.132,0.598
5,11,20,23,-2.813,0.356
5,11,20,24,-2.788,0.461
5,11,20,25,-3.329,0.473
5,11,20,26,-3.496,0.45
5,11,20,27,-7.985,0.508
5,11,20,28,-6.28,0.551
5,11,20,29,-3.216,0.459
5,11,20,30,-3.709,0.41
5,11,20,31,-3.826,0.387
5,11,21,22,-1.173,0.652
5,11,21,23,-1.856,0.415
5,11,21,24,-2.181,0.393
5,11,21,25,-2.714,0.373
5,11,21,26,-2.31,0.388
5,11,21,27,-4.884,0.467
5,11,21,28,-3.619,0.498
5,11,21,29,-2.592,0.414
5,11,21,30,-3.222,0.404
5,11,21,31,-2.272,0.465
5,11,22,23,-0.687,0.575
5,11,22,24,-0.719,0.597
5,11,22,25,-1.037,0.626
5,11,22,26,-0.83,0.687
5,11,22,27,-3.59,0.698
5,11,22,28,-2.859,0.679
5,11,22,29,-1.143,0.594
5,11,22,30,-1.022,0.617
5,11,22,31,-1.682,0.69
5,11,23,24,-1.83,0.432
5,11,23,25,-2.024,0.398
5,11,23,26,-1.782,0.466
5,11,23,27,-6.865,0.494
5,11,23,28,-3.576,0.521
5,11,23,29,-2.045,0.379
5,11,23,30,-1.966,0.455
5,11,23,31,-2.195,0.474
5,11,24,25,-1.928,0.359
5,11,24,26,-1.823,0.355
5,11,24,27,-7.531,0.545
5,11,24,28,-4.174,0.57
5,11,24,29,-2.186,0.531
5,11,24,30,-2.132,0.343
5,11,24,31,-2.543,0.43
5,11,25,26,-2.245,0.368
5,11,25,27,-6.661,0.471
5,11,25,28,-4.267,0.503
5,11,25,29,-2.639,0.423
5,11,25,30,-2.478,0.369
5,11,25,31,-3.115,0.437
5,11,26,27,-8.753,0.485
5,11,26,28,-4.937,0.538
5,11,26,29,-2.221,0.473
5,11,26,30,-1.819,0.362
5,11,26,31,-2.784,0.476
5,11,27,28,-7.835,0.423
5,11,27,29,-8.212,0.412
5,11,27,30,-6.776,0.45
5,11,27,31,-8.978,0.557
5,11,28,29,-4.601,0.421
5,11,28,30,-3.782,0.432
5,11,28,31,-5.906,0.531
5,11,29,30,-3.13,0.405
5,11,29,31,-3.132,0.445
5,11,30,31,-3.937,0.392
5,12,13,14,-0.62,0.449
5,12,13,15,-0.403,0.581
5,12,13,16,-1.083,0.463
5,12,13,17,-0.192,0.623
5,12,13,18,-1.31,0.522
5,12,13,19,-0.678,0.573
5,12,13,20,-0.891,0.524
5,12,13,21,-1.147,0.665
5,12,13,22,-0.481,0.571
5,12,13,23,-0.874,0.684
5,12,13,24,-0.958,0.488
5,12,13,25,-0.899,0.617
5,12,13,26,-0.81,0.535
5,12,13,27,-5.34,0.662
5,12,13,28,-3.002,0.562
5,12,13,29,-0.953,0.63
5,12,13,30,-1.355,0.457
5,12,13,31,-1.018,0.525
5,12,14,15,-0.376,0.558
5,12,14,16,-1.289,0.486
5,12,14,17,-0.062,0.644
5,12,14,18,-1.503,0.532
5,12,14,19,-0.765,0.558
5,12,14,20,-1.145,0.557
5,12,14,21,-1.165,0.67
5,12,14,22,-0.431,0.584
5,12,14,23,-0.937,0.68
5,12,14,24,-1.102,0.487
5,12,14,25,-1.129,0.623
5,12,14,26,-0.982,0.541
5,12,14,27,-4.749,0.653
5,12,14,28,-2.764,0.562
5,12,14,29,-1.045,0.641
5,12,14,30,-1.63,0.457
5,12,14,31,-1.126,0.554
5,12,15,16,-0.871,0.643
5,12,15,17,-0.407,0.517
